pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
CAMP_UP.V1_UP	0.156355455568054	0.257434733257662	0.397577402123367	1.19585992063202	138	188	ATP1A1, KIAA0040, CEBPG, MYC, LRR1, MT2A, IFRD1, RAPGEF2, GAS5, TAF1D, TRMT61A, FOS, CPEB4, DIP2B, GPR160, ARF1, HSPA9, IVNS1ABP, NT5DC1, HNRNPU, SSR3, DAP3, C14orf159, IST1, CS, WIPI1, AZIN1, PMAIP1, SIL1, SEC61A1, HSP90B1, ATF4, OCIAD1, MARS, TBC1D15, CNDP2, TNIK, MDH2, MRPL15, MAGOH, AHCYL1, RBCK1, UFM1, MRRF, ATP5A1, NQO2
LTE2_UP.V1_DN	0.0157657657657658	0.0488480283562251	0.474240888818866	1.42145146540047	13	179	KLF4, MYO10, GRB10, JAG1, SP110, ATF3, IGF1R, CEBPG, GADD45A, ADD3, LAMP3, JAK2, BCL2L11, ARHGAP12, HERC5, RAB31, TRIM14, IFRD1, CA12, GREB1, CBLL1, CBFA2T3, SVIL, UGCG, NIP7, PRKAR2B, LAMA3, PRSS23, EFEMP1, NAV2, NFIL3, POLI, FHL2, RIF1, PMAIP1, CAP2, UTP14A, SAMHD1, CALB2, ANXA3, SYTL2, DLC1, C18orf8, GART, IFIT5
LTE2_UP.V1_UP	0.00224719101123596	0.0163353500432152	0.49670070332628	1.49092585538595	1	177	RCAN1, P4HA2, RPS6KA5, CLMN, CREB3L2, CYP1B1, RAB4A, DEGS1, ACOX1, SASH1, CHST11, KIF13B, KMO, TBC1D8, SLC2A10, TNS3, NUDT4, PHACTR2, LRP8, AQP3, ECI2, BNIP3L, CXCR4, DPYSL2, C1orf115, FERMT2, SLC26A2, SORL1, CYFIP2, BTG1, LONP2, UHRF1BP1L, GOLM1, BACE2
MEK_UP.V1_DN	0.0168728908886389	0.0506186726659168	0.468352262228402	1.40205224500673	14	172	BLNK, MAFB, ZNF652, SP110, ATF3, IGF1R, MYC, LRIG1, PDCD4, SLC16A6, JAK2, C9orf3, KCTD3, TRIM14, ELOVL5, MYBL1, AK4P3, ZBTB10, ID2, GREB1, PRPF38B, PRKAR2B, SLC26A2, GNL2, RASGRP1, APBB2, LIN7C, POLI, TTC39A, SSFA2, KIAA1324, MINPP1, STXBP3, ABLIM1, UTP14A, MTIF2, SAMHD1, CALB2
MEK_UP.V1_UP	0.00112359550561798	0.0104767184035477	0.573338063191161	1.72513378791739	0	184	TNFRSF21, KLF4, ELL2, ST3GAL4, PDK4, S100P, ACSL1, NEDD9, FAM105A, CLMN, CYP1B1, MICAL2, EGLN3, SLC6A6, MAN1A1, CHST11, SAMD4A, IL4R, F2RL1, VASP, TBC1D8, ARRB1, SLC2A10, TNS3, LRP8, AQP3, CHKA, CBLB, LHFP, CXCR4, CUEDC1, ST6GALNAC2, CAPN2, GRAMD3, C1orf115, PACSIN3, FERMT2, ADM, SORL1, ARL4C, RAB5C, CXADR, MXRA7, GOLM1, BACE2, PCDH1, AKR1C3, PPP1R13B, TP53I11, COTL1
RAF_UP.V1_DN	0.00224466891133558	0.0163353500432152	0.511033511222305	1.5343474958143	1	178	TSC22D3, MAFB, MYO10, C9orf91, AK4, BAG3, SCUBE2, CCND1, DLG5, IGF1R, SOX4, MYO1B, LRIG1, NEDD4L, PDCD4, IRS1, JAK2, C9orf3, EPB41L4B, SOX9, TSPAN3, MYBL1, DIDO1, CA12, AK4P3, SLC19A2, BAMBI, ZBTB10, ID2, PCGF3, GREB1, CBFA2T3, SHQ1, FOS, GPC4, RASGRP1, APBB2
RAF_UP.V1_UP	0.00112612612612613	0.0104767184035477	0.602862340620597	1.80697105145062	0	179	RCAN1, BLNK, TNFRSF21, CEBPD, FZD5, S100P, GRB10, ACSL1, SAT1, CLMN, CREB3L2, CYP1B1, MICAL2, CD44, SLC31A2, ACOX1, MAN1A1, FCHSD2, RRAS2, TBC1D8, HERC5, FAM49A, CAST, CDC42EP3, VGLL1, HEG1, ARHGAP26, NFE2L3, GATA2, KLHL7, KAT2B, CAPN2, EGFR, GRAMD3, FERMT2, HSPA2, KLF6, BACE2, BPGM, NAV2, SOCS2, COTL1, PARVA, NUAK1, TSPAN12, OPN3, RNF144A
PRC1_BMI_UP.V1_DN	0.00237812128418549	0.0166468489892985	0.522594085468891	1.5303920286735	1	133	RIPK4, PLEKHF1, S100P, TOR1AIP2, LRRC31, OSGIN1, SIM2, RGS16, CDK6, SLC19A2, C1orf95, ZBTB10, SLCO4A1, TNN, MMP25, PLEK2, ARL4C, LRRC8B, CDADC1, EPS8L3, TNFAIP3, ZNF184, ADAP2, IDO1, MAFK, PAIP2B, EYA3, DMD, GADD45G, ANKRD2, SLPI
PRC1_BMI_UP.V1_UP	0.612412177985948	0.657647168405365	0.314127908387927	0.928197877076762	522	143	FKBP5, KBTBD11, EFNA5, KCNC1, RAPGEF5, LHX6, PACSIN3, MFSD6, SV2B, PSD4, L2HGDH, C22orf31, STMN3, GALK1, CAND1, TSPAN12, RNF19A, PNPLA3, EPHX2, SLC16A10, FNDC4
PRC2_EED_UP.V1_DN	0.365881032547699	0.434610849056604	0.351871874332091	1.05730717717822	325	181	FKBP5, MRAS, INHBB, ITPKB, C22orf29, TNIP1, CHST3, FOSL2, PTGER2, SCD, PACSIN3, CAD, XRCC3, RASSF1, DDX31, TGFBR1, MAP3K6, CASKIN2, TAF1C, SLC26A1, HS6ST1, LIN7A, FZD8, PCDHGC3, GALK1, MAPK7, SLC12A4, RNF19A, PNPLA3, DCLRE1B, KIF23, THRAP3, HIVEP3, HMOX1, IDH2
PRC2_EED_UP.V1_UP	0.199762187871581	0.294967508761682	0.396842542557546	1.16351007304	167	138	TOR1AIP2, ATF3, MTSS1, CHST11, CDKN1C, SERINC5, NXPH3, PPM1H, OSGIN1, IL12A, PCGF3, BMP2K, TRIB1, NR3C2, ZHX3, ELF1, ARL4C, RBM47, CDADC1, CORO2B, CBX8, TUFT1, AKR1C3, NMT2, TAF11, RPL3L, DMD, FUCA1, GADD45G, SLPI, BTBD3, TSPAN13, ADRA1B
PRC2_EZH2_UP.V1_DN	0.0384615384615385	0.0944055944055944	0.459323615287734	1.36008786568731	32	148	KLF4, SCML1, FZD1, ABLIM3, KIAA0513, KLF13, KLF11, F2RL1, OSGIN1, RGS16, CDCP1, SLC19A2, SRD5A1, UBE2O, TRIB1, PIK3CB, NR3C2, HS3ST3A1, ARL4C, YRDC, CDADC1, CORO2B, PAQR5, BPGM, NTSR1, MAN2A1, PPP2R1B, ST6GAL1, OPN3, TRAF3IP1, FLVCR2, ZNF324, CROT, EYA3, DMD, SLPI, TSPAN13, OTUB2, HBEGF
PRC2_EZH2_UP.V1_UP	0.349299065420561	0.42049377939163	0.360401302701689	1.06589276087939	298	152	FKBP5, ELL2, VPS37B, INHBB, BCCIP, FOSL2, GTPBP4, CYB5B, XRCC3, ZNF574, ATG16L1, LIN7A, TPD52L1, RNF19A, NR6A1, KLHL11, EPHX2, SLC16A10, CPEB1, HMOX1
PRC2_SUZ12_UP.V1_DN	0.389261744966443	0.451352575451888	-0.277802010273814	-1.02573067539947	57	142	ACE, FAT2, MTMR10, ALX4, KRI1, ERMAP, REST, CCDC87, NEIL1, SLC15A3, USP46, KRT81, PPFIA4, CFB, DCP2, ITGA2, TET3, BTN3A2, EDN1, LCP1, CALML4, ZNF76, RNASEL, LYPD1, THNSL2, PLEKHA5, BFSP1, FCHO1, CBX7, TOM1L2, FMNL1, KRT15, HR, PMEPA1
PRC2_SUZ12_UP.V1_UP	0.116945107398568	0.208515333003107	0.42483097429424	1.24268665085058	97	132	ST3GAL1, KLF15, KBTBD11, EFNA5, SLC6A6, PKP1, SDCCAG3, LHX6, CBFA2T3, ANK1, PYCRL, ATG16L1, ROCK1, C22orf31, CCNE1, CIB1, TSPAN12, PNPLA3, KLHL11, EPHX2, SLC16A10, LPCAT1, RAVER2, CHN2
JNK_DN.V1_DN	0.0641025641025641	0.14087656529517	0.44521536468712	1.31831239451771	54	148	PIM2, STEAP1, SHB, ZIC2, EFNA5, QSOX1, FAM110B, MFSD7, KPNA3, BCL2L11, VASP, CHD1L, RGS16, GGCX, LRP8, SMYD2, MBNL2, DYRK3, SV2B, ITGA10, DENND5A, PTPN18, THY1, POP1, NMB, NPR1, DAAM2, VEGFC, MAFK, HMGB3P30
JNK_DN.V1_UP	0.358579881656805	0.428934162235038	0.362538216621586	1.06484047025299	302	135	MRAS, CBX4, SLC22A5, EFHD1, ARL4A, IGFBP3, TRIM24, INPP5J, AKR1C3, BAG2, STARD13, ROCK1, KDM5C, DGKQ, RASSF2, RNF8, ARMC8, SPICE1, CLCN4
BRCA1_DN.V1_DN	0.0785276073619632	0.156228608330643	0.460553207840182	1.31574162286633	63	104	GNA12, EFNA5, HSD11B2, GATAD2A, CARD10, GREB1L, PLEKHO1, SNAI1, CYTH3, CHD2, INPP5J, WDR60, DPYSL3, VAMP3, KLHL11, HMGB3P30, C1orf116, TCF7L1, CNIH4, RAPGEF1
BRCA1_DN.V1_UP	0.367924528301887	0.434610849056604	-0.307611932044818	-1.04120799366298	77	78	CD34, RCN3, EXTL1, RHOH, PTPRS, APBB1, CDH13, KRT18P51, HOXB7, DAGLA, OSR2, TTLL7, SP4, SIX1, CLDN6, DENND1C, POU2F3
CTIP_DN.V1_DN	0.32334581772784	0.396833503575077	0.387580854128136	1.09793420023094	258	91	CLMN, TFCP2L1, CDKN1C, CARD10, KCNC1, CITED1, EPB41L3, PTGS1, PYCRL, ADAM15, PI15, EDEM1, RNF19A, FMO5, ARL5A, CTNNBIP1, DGCR11, AMPH, SACS, METTL10
CTIP_DN.V1_UP	0.282828282828283	0.361179361179361	-0.310118939726101	-1.07329730188453	55	94	CD22, CYSLTR1, ZNF253, KLK1, PER3, CD34, CAMK1, INSR, LRRC37BP1, ONECUT2, KLHL28, MTL5, GRPR, HDAC9, DDIT3, KCNK2, EFS, LIN28A, SALL2
PKCA_DN.V1_DN	0.0760095011876485	0.1561499535268	0.453734082868683	1.31991227461334	63	124	ZC3H12A, EXT1, CD44, MYO1B, HK2, GLDC, SIK1, EAF2, CKAP4, DENND1B, TRIB1, SNTB2, ACOT1, ADM, HS3ST3A1, ANKS1A, MAP3K6, ETV3, KCNIP2, WDR5, RWDD3, ST6GALNAC1, NFIL3, METTL1, NR2C2, SLC30A1, FAM198B, GBP1, NOP58, MUC5AC, BCKDHB, OTUB2, FAM86B2, SLC1A1, TNFRSF12A, DNAH8, PRKCA
PKCA_DN.V1_UP	0.00118343195266272	0.0104767184035477	0.613733046093403	1.79711264751312	0	128	DLX1, PACSIN1, PLEKHF1, PDK4, SEC14L2, PER2, ZBTB7C, SLC7A8, CREB3L2, KLF15, SPNS2, SP6, CASP6, G6PC, SLC47A1, ZFPM1, TSKU, ORMDL3, TMEM56, NXNL2, SSBP2, CDR2, SGK3, ARSG, SLC20A1
MTOR_UP.N4.V1_DN	0.00675675675675676	0.0298664700150122	-0.446910525758779	-1.67070428366417	0	151	ZNF180, EFHC1, ANKRD36B, GCC2, ZNF117, LINC00342, YPEL5, ATP6V1G2, HBP1, ZXDC, PCNXL2, HHLA3, IFT140, SLC35D1, XYLT1, ELF2, POLH, RAG1, KIAA0355, HSPBAP1, IKZF2, C1orf56, TRMT1L, CEP135, ATF7IP, HIST1H2AC, NFE2, RCOR3, MARCH8, CBX7, PNRC1, C11orf95, H1F0, CCNG2, MEPCE, PTPRCAP, MXD4, SLC2A11, CAMK2N1, HES1, FRAT2, FRAT1, ARID5B
MTOR_UP.N4.V1_UP	0.00112233445566779	0.0104767184035477	0.574683737206092	1.72516242775501	0	176	TSC22D3, GPRC5C, ATF3, CEBPG, SLC6A6, BNIP3, SLC39A14, GOT1, SQRDL, SPRED2, DHCR7, ARL4A, VEGFA, LIMA1, EAF2, CDK16, IFRD1, RIT1, DNMT3B, CHAC1, PHACTR2, CCDC86, TRAF3IP2, SSTR2, KLHL7, SLCO4A1, SREBF1, COX10, FAH, UGCG, NME7, ADM, PAK1IP1, E2F6, YRDC, RRP12, ADARB1, RBM28, CLIC4, IDH3A, SLC25A32, NFIL3, OPN3, RIMS3, BSPRY, GK, EBNA1BP2, TBRG4, ANXA3, IL21R
PTEN_DN.V2_DN	0.199034981905911	0.294967508761682	0.406452202589105	1.16956227855614	164	115	SGK1, GPRC5C, NIPAL3, TACC2, MID1, DLX2, PLEKHO1, CCDC88C, BARX2, BAMBI, CEBPA, BMP4, ENC1, ST6GALNAC2, DDX31, ZNF574, CHST12, CORO2B, REPS2, KLHL11, HIVEP3, GPR3, FANCA, MAFK
PTEN_DN.V2_UP	0.554753309265945	0.612190812720848	0.331065139632685	0.951714275742252	460	113	ST3GAL4, JUN, CHRM4, SAMD4A, IL4R, OSGIN1, CHAC1, CUEDC1, LAMA3, ARL4C, AKR1C3, MIR22HG, EMP1, ANXA3, CTNNBIP1, GNA14, OTUB2, DGCR11, BIRC3, TNFRSF10C, ALDH1A3
DCA_UP.V1_DN	0.181286549707602	0.278771741628994	0.399579712606249	1.18203906375867	154	146	ZNF652, SIAH2, SLC6A6, PKP1, RAB11FIP1, C10orf12, KCTD3, STEAP1B, TNRC18, RBM14, RASL10A, ZNF821, PRPF38B, CDON, PPP1R12B, LAMA3, C1orf109, LONP2, TGFBRAP1, MED23, KRT5, TAF1C, PPP1R13B, SKIL
DCA_UP.V1_UP	0.0125	0.04375	-0.359701242470818	-1.3265913894678	1	137	ADAM19, CABIN1, LRFN3, GRIN2D, DNAL4, TYRO3, AURKB, CLEC7A, KRT13, INSL3, USF2, CLCN2, ZNF117, DNAJC16, CCDC87, ZSCAN12, DNAJC28, PRRG4, IL36RN, COLQ, CRIP2, FGD1, RAI1, TTLL3, KREMEN2, RNASEL, GLS2, GDPD3, SIX1, KIAA1107, BFSP1, IFIT2, BTN3A1, MCF2L, CREB5, IRX4, MAPK8IP2, EFS, TNS4, PHLDB1
ESC_J1_UP_EARLY.V1_DN	0.00810185185185185	0.0348011363636364	0.485300637930437	1.43974131839108	6	157	MRAS, KLF4, CEBPD, INHBB, CYR61, ZFP36, CORO2A, MYC, ZFP36L1, KLF13, BAG5, EMP2, STAT3, FGF18, IGFBP3, DUSP6, BMP4, C16orf74, ERF, SPRY4, RRP12, FAM118B, CENPB, UHRF1BP1L, ZNF35, USP38, MAPK7, TLE4, RAB33A, EGR1, SLC30A1, DCLRE1B, RRP8, GBP1, CCDC59, ADAP2
ESC_J1_UP_EARLY.V1_UP	0.242388758782201	0.335843474752908	0.384967196359716	1.13743790961761	206	151	NDRG1, ACSS1, P4HA2, PDK4, ZBTB7C, ZIC2, CORO2A, PIK3R1, TRAFD1, NLRP3, NECAB3, DIDO1, AQP3, ZBTB16, HOMER1, GADD45B, ADM, CDKN1B, TXNDC16
ESC_J1_UP_LATE.V1_DN	0.69466515323496	0.721383043743997	0.296498481419793	0.884835088281309	611	161	MRAS, KLF4, MYC, PPP4R1, FGF18, SLC47A1, PHLDA2, SNTB2, SPRY4, TBCE, RRP12, TAF13, SOCS2, MAPK7, TLE4, EGR1, RRP8, VEGFC, SLC27A2, DLC1, POLR3K, RPP25, MRPL19, NGFR, DHODH, GPATCH4, PHB, DDX3Y, SYNCRIP, BMS1, MCF2
ESC_J1_UP_LATE.V1_UP	0.0011441647597254	0.0104767184035477	0.580193621065692	1.72742503262131	0	160	CBX4, P4HA2, CYR61, SLC22A23, LMO7, SHROOM3, GPRC5C, ATF3, F3, GYG1, CTSH, UNC5B, GATA6, TMPRSS2, RHOU, SNAI1, OCLN, CITED1, ZFPM1, ID2, CTGF, CRYAB, IRS2, CYP26A1, PRICKLE1, RAB33B, GADD45B, TGFBR3, CA4, TUFT1, MOGAT2, PHLDA1, ZDHHC9, PCDH1, ABHD5, PDIA5, CDC42EP1, PARVA, FARP1, SEPN1, FHL2, FLVCR2
ESC_V6.5_UP_EARLY.V1_DN	0.00350467289719626	0.0213671992764546	0.521960202991889	1.54370585695883	2	152	MRAS, KLF4, INHBB, CYR61, FZD5, CMTM7, CRY2, CD44, TFCP2L1, SDPR, ESRRA, ZFP36L1, BAG5, AHNAK, F2RL1, C3orf70, IGFBP3, AQP3, CTGF, BMP4, C16orf74, NUPR1, ANXA2, CSRP1, CAPN2, CCDC80, CALD1
ESC_V6.5_UP_EARLY.V1_UP	0.0724299065420561	0.152102803738318	0.441353983452728	1.30497286329865	61	145	ACSS1, TEX2, LEF1, EGLN3, MBD4, SASH1, LRIG1, DEPTOR, KLF13, CCNK, ARHGAP27, KCNC1, SCAP, ECE1, SH3RF1, OCLN, SGTB, HDAC11, GPR153, TNRC6B, SMPD2, PRICKLE1, CA4, ARID3B, POU3F1, SUV39H2, SPEF1, CBWD1, HIVEP3, MAGI3, CRAT, TMEM186, RUNX1, TMEM158, PURB, SYTL2, DLC1, GADD45G, ANKRD2, SEPP1
ESC_V6.5_UP_LATE.V1_DN	0.00578703703703704	0.0280448717948718	0.491782081075842	1.45802870292624	4	158	MRAS, KLF4, INHBB, FZD5, TTC39B, GGCT, SGK1, SEMA4B, MYC, GADD45A, SMPDL3B, AVPI1, CHAC1, DYRK3, CBR3, C16orf74, KAT2B, SPRY4, NUPR1, RRP12, TAF1C, PDE12, LGALS3, HADHB, QTRTD1, TLE4, FAM208B, DCLRE1B, WDR46, EMP1, TEX14, SLC27A2
ESC_V6.5_UP_LATE.V1_UP	0.00578703703703704	0.0280448717948718	0.502449950578838	1.49061818125119	4	157	FAM107B, RIPK4, NDRG1, P4HA2, CTDSPL, SLC22A23, PDZRN3, GPRC5C, EGLN3, KIAA0930, GYG1, CTSH, UNC5B, GATA6, SH3RF1, TMPRSS2, RHOU, IER5, OCLN, CITED1, ZFPM1, SMPD2, CYP26A1, PRICKLE1, ANKS1A, CA4, ARID3B, MOGAT2, ZDHHC9, FZD8, FARP1, SEPN1, OPN3
ALK_DN.V1_DN	0.706982543640898	0.730162299170108	0.30606055975836	0.870595348127357	566	97	VPS37B, CHRM4, EFHD1, ZBED2, AQP3, CRYAB, FOS, ARID3B, EFNA2, FZD8, INPP5D, IGFBP6, ZFYVE26, SEMA7A, CNTNAP2, TRIM17, SLA
ALK_DN.V1_UP	0.209558823529412	0.301622169651909	0.413441721638347	1.18255336028099	170	101	MRAS, FJX1, PRDM1, CEBPG, STEAP4, PYGB, CCNK, VEGFA, CHAC1, BDKRB2, CTRB2, GALK1, HMGB3P1, NOD2, FLVCR2, VEGFC, RBM17, OLFML3, HLA-DMB
BMI1_DN_MEL18_DN.V1_DN	0.114942528735632	0.206896551724138	-0.334147309543814	-1.1953556731238	19	111	SLC16A4, LY6E, TSPAN1, IRF9, AK1, CDH10, SEC31B, ACOX2, IFITM1, BMI1, EVI5, ARSD, TCEA2, COL9A3, ETFB, SCNN1A, HIST2H2BE, SECTM1, CLIP3, PEX11A, STON1, EHHADH, METTL7A, ESRP1, SOX2, IL1R1, PPARGC1A, EPHA4, HOXC13, VAV3
BMI1_DN_MEL18_DN.V1_UP	0.00119617224880383	0.0104767184035477	0.551852756280594	1.59368837510442	0	116	FJX1, ZC3H12A, GAB2, JAG1, CCND1, ATF3, SLC1A4, GADD45A, F3, CHST11, ABLIM3, ARL4A, VEGFA, LHFPL2, PIEZO1, CHST3, SIK1, ADRB2, PLEKHO1, KLF7, MICALL1, LIF, ABCA1, ADM, ARL4C, OGFRL1, TRIO, APBB2, TUFT1, NAV2, MGLL
BMI1_DN.V1_DN	0.138728323699422	0.236213091704421	-0.325535095324767	-1.18203822497216	23	114	ETFB, SCNN1A, HIST2H2BE, CLIP3, PLEKHA4, TFAP2A, STON1, EHHADH, ABHD8, METTL7A, ESRP1, SOX2, IL1R1, PPARGC1A, EPHA4, VAV3, MSX2, PIK3R3
BMI1_DN.V1_UP	0.001194743130227	0.0104767184035477	0.560787354499777	1.62346301884161	0	118	FJX1, MMP15, SLC5A6, FZD5, SLC2A1, JAG1, CCND1, SLC1A4, F3, KCNC4, FGFR1, CHST11, LRIG1, LHFPL2, PIEZO1, CHST3, ADRB2, GPRC5A, FLNB, CDCP1, BDKRB2, BMP4, LIF, SLCO4A1, ABCA1, DHRS3
MEL18_DN.V1_DN	0.637992831541219	0.67741935483871	0.31515520128429	0.911063673970841	533	117	BLNK, BAG3, EFHD1, GPD1L, CREM, PDE5A, AQP3, ID2, EPB41L3, FOS, SOCS2, GAS7, EGR1, B3GAT1, PNMAL1, DMD, CHN2, SLPI, SEPP1, TSFM, GPR137B, PIK3C2B
MEL18_DN.V1_UP	0.00361881785283474	0.0213736429433052	0.544700258572737	1.5673697214294	2	115	FJX1, MMP15, ZC3H12A, JAG1, CCND1, SLC1A4, F3, CHST11, LRIG1, ABLIM3, SLC16A6, PYGB, VEGFA, LHFPL2, PIEZO1, CHST3, SIK1, CA12, ABCC5, CDCP1, BDKRB2, ENTPD6, LIF, SLCO4A1, TGFBR3, ADM, HS3ST3A1, ARL4C, CACNG4
PTEN_DN.V1_DN	0.125786163522013	0.218547164254001	-0.323651903691405	-1.18060059008105	19	126	CDH10, TWIST1, ACOX2, PRTN3, EMP3, KRT81, TLE6, MTUS2, PTENP1, SERPINA10, RLN2, GNG11, CAMK1, HMGCS1, PSMB9, LCP1, KLHL28, SETD1A, B4GALNT1, PTEN, SEMA4D, ULBP1, CAND2, TBX3, OLFM1, PTPRCAP, FMNL1, KRT23, MSX2
PTEN_DN.V1_UP	0.0668257756563246	0.145173236770636	0.463728840842277	1.35475411990702	55	131	INHBB, HS3ST3B1, TLE1, JAG1, LRCH1, MAN1A1, OSGIN1, FAM49A, PTPRJ, ZBTB10, CLTCL1, CYP26A1, SSBP2, PRKAR2B, TGFBR3, FNBP1L, SLC9A2, CAMTA1, ZNF22, B3GAT1, SCEL, KCNQ4, TCF7L1, GADD45G, SEPP1, MAP3K5, LAMC3, GNAO1
NOTCH_DN.V1_DN	0.168646080760095	0.270119570031	0.407445176812283	1.19014957635113	141	127	ZC3H12A, KLF15, MAN1A1, BAIAP2, ATP8B3, CCNK, C9orf3, DNAJC3, ZBTB16, TRPV6, LHX6, ABCA1, SPRY4, MYO1E, MMP25, SNED1, CA4, LPAR6
NOTCH_DN.V1_UP	0.347205707491082	0.42049377939163	0.363984527341771	1.06717304365482	291	138	PIM2, ABTB2, CLMN, SDPR, KIF13B, ITPKC, BARX2, PIAS3, MAP3K1, MFSD6, TGFBR1, PGP, NPTX1, RASGRP1, CASKIN2, CDKN1A, EFNA3, RAB23, PNPLA3, NR6A1, DAAM2, CIB2, HMOX1, PAIP2B, TTC21B, DGKE
EIF4E_DN	0.00375469336670839	0.0215041529184208	0.56422526688201	1.59836624950013	2	92	MYO10, PDK4, LMO7, CYP1B1, TP53BP2, STAT5A, SQRDL, NEDD4L, ARHGAP32, TNIP1, GATA6, FAM160B1, SNAPC1, EP400, TPD52, STRBP, DCTN4, SVIL, FNDC3B, DIP2B
EIF4E_UP	0.210656753407683	0.301622169651909	0.422476120679504	1.19236551356817	169	87	NDRG1, ATP8B3, ZBED2, FKBP1B, SNX8, NOP16, RSAD1, TMEM11, PNO1, TP53I11, EIF4A3, METTL1, PFDN2, MIRLET7BHG, C8orf33, MRPS35, TAF11, UROS, FETUB, PMM2, IDH1, MDH2, LAMC3, JOSD1, PTS
CRX_DN.V1_DN	0.00488400488400488	0.0263736263736264	0.548556276843368	1.57129638908592	3	105	FKBP5, ACSS1, CEBPD, INHBB, WWC1, TLE1, CD44, SH3BP4, PRDM1, STEAP4, DUSP16, TMBIM1, FMN1, CHAC1, CEBPA, B3GNT2, ZDHHC14, FUT4, NUPR1, ANXA2, H6PD
CRX_DN.V1_UP	0.00120772946859903	0.0104767184035477	0.566152856008871	1.62595665910371	0	111	FAM107B, GPSM2, SLC25A25, JAG1, SP6, ALPL, TMEM229B, TRAFD1, PLEKHF2, PPP3CC, FAAH, NXNL2, C16orf74, SNTB2, B4GALT1, PRPH2, CDR2, RHPN1, PDIA5, CCDC107, SUV39H2, GAS7, TNFAIP3
CRX_NRL_DN.V1_DN	0.00121951219512195	0.0104767184035477	0.589773439701132	1.69029013726625	0	106	INHBB, WWC1, FZD5, RREB1, PRDM1, QSOX1, RASA2, RNF149, ECE1, ADRB2, TSPAN33, FMN1, CITED1, BAMBI, TMEM87A, GREB1, ENC1, CLIC4, AP2B1, C14orf132, DNAJC9, EGR1, TRAPPC3, BSPRY, CAP1, TMEM158, MINA, IL17D, ELOVL7
CRX_NRL_DN.V1_UP	0.00955794504181601	0.0384351407000686	0.516731967333267	1.4959239592111	7	118	GPSM2, ST3GAL1, SEC14L2, SLC25A25, ARL4D, EXT1, GADD45A, ALPL, TNIP2, SLC16A6, PPARGC1B, BCL2L11, SAP30, NXNL2, SNTB2, DHRS3, B4GALT1, KLHL36, CDR2, KCNB1, RHPN1, PDIA5, CCDC107, GAS7, PRKAB1, TNFAIP3, PTPN18
NRL_DN.V1_DN	0.0282208588957055	0.0751231314265964	0.505855975944509	1.44630804292163	22	102	DIXDC1, WWC1, PRDM1, QSOX1, RASA2, RNF149, ECE1, ADRB2, TSPAN33, GREB1, TUFT1, CLIC4, AP2B1, C14orf132, DNAJC9, TRAPPC3, BSPRY, ADRB1, TMEM158, MINA, IL17D, CASP7, BBX, TRIM17, MFNG, FAM134C, DYSF
NRL_DN.V1_UP	0.110977080820265	0.202396519072955	0.439602549744455	1.26217464678594	91	112	GPSM2, ST3GAL1, SEC14L2, EXT1, GADD45A, ALPL, SLC16A6, PPARGC1B, IRF6, BCL2L11, SAP30, PLEKHF2, SNTB2, DHRS3, B4GALT1, KLHL36, CDR2, KCNB1, RHPN1, PDIA5, GALNT7, GAS7, TNFAIP3, PLAGL2, LLGL2, LMO1, GRIK5, GNB1
RB_DN.V1_DN	0.0134146341463415	0.0452743902439024	0.519856230029354	1.48990747847227	10	106	NDRG1, GJB2, CYTH1, NEDD9, CD9, CREB3L2, MICAL2, PDCD6, CD44, GADD45A, AGR3, F2RL1, DYNLL1, BCCIP, IGFBP3, CHAC1, SERP1, PMVK, CELSR1, ANKFY1, SQLE, NFIL3, PPP2R1B, ANXA11, CAP1, LIFR
RB_DN.V1_UP	0.225921521997622	0.318650504907094	0.396152880014544	1.15346098628442	189	125	ST3GAL4, PLEKHA6, LCMT1, PALMD, MYC, C20orf27, ZW10, ARTN, FAM118A, CCDC88C, PRKCE, TPRA1, MRPL49, UCK1, SLBP, AKR1C3, SLC2A8, PLA2G6, CCNE1, CCNE2, C14orf159, NXT1, PRKAB1, DNAJC9, SMARCA1, PMS2, SPICE1, HAT1
RB_P107_DN.V1_DN	0.0333333333333333	0.084	0.485103388243921	1.40680954943557	27	120	GJB2, PDCD6, DYNLL1, BCCIP, ELOVL1, C3orf70, RHOU, PHF8, CHAC1, KIAA1147, SCD, POLR1E, RARS, NSUN2, NME7, PINX1, PLEKHA7, AP3D1, BSDC1, KRT79, PTPN9, LPCAT3, CAP1, UROS, SLPI, PMM2, POR, CCDC90B
RB_P107_DN.V1_UP	0.265822784810127	0.348892405063291	-0.302108256484488	-1.0958150048838	41	123	SNCG, INCENP, HEXDC, POLD1, SERPINF1, RHEBL1, LIG1, RRM2, TYRP1, GTSE1, UBR7, VEGFB, COL1A1, GMNN, NRM, H1FX, SPIRE2, CDC25B, PAQR4, LYPD1, LOXL1, E2F8, NCAPD2, POLE, PCOLCE, EDN2, SAMD10, CCNF, PML, EFS
