pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
SNF5_DN.V1_UP	0.0860091743119266	0.156737493275955	0.436472859965059	1.29537445672905	74	138	ATP1B1, TMEM106A, FAM105A, CD9, IER5L, SLC6A6, GOT1, ZMYND19, FGF18, MKL1, ID2, EVL, CXCR4, CORO1C, DDX3X, GTF3A, ABCE1, MSX1, KIF20A, CD53, PITPNB, GBP1, ENPP3, HAT1
CAMP_UP.V1_DN	0.00111111111111111	0.0121951219512195	0.582032723400943	1.75741893314932	0	177	NDRG1, RERE, MTMR9, LRRFIP1, TSPAN5, DLG5, ZFP36, KBTBD11, ITSN1, EZR, PRDM1, TANC2, IL4R, JARID2, BCL2L13, RASD2, RAB31, TSC22D1, TMBIM1, DYNLL1, SYPL1, MAP2, ASAP2, TLN2, ID2, USP36, ETS2, EPB41L3, DDAH1, MAPK1, TTYH3, DPYSL3, SLC15A2, BZW1, SLC35E2, GLO1, SNN, USP38, SEPT11, SRRM1, ABLIM1, UBE2E2, FAM134C, NYNRIN, BCR, CASP7, ATP9A, MBD2, ATP2B1, MYH10, ST13, MFN1, MAL2, PALLD, PCYOX1L, GNAQ, RALGAPA1, RNF138
CAMP_UP.V1_UP	0.151047409040794	0.230550284629981	0.391243903273963	1.19369033426115	136	188	ATP1A1, KIAA0040, CEBPG, MYC, MT2A, LRR1, IFRD1, DIP2B, CPEB4, RAPGEF2, GPR160, FOS, HNRNPU, GAS5, HSPA9, TAF1D, IVNS1ABP, NT5DC1, CS, DAP3, WIPI1, C14orf159, IST1, AZIN1, TRMT61A, ARF1, PMAIP1, SSR3, AHCYL1, HSP90B1, TNIK, MARS, SIL1, TBC1D15, ATXN7L3B, UFM1, CNDP2, ATF4, MRPL15, SEC61A1, ZNF367
LTE2_UP.V1_DN	0.00556792873051225	0.0334442242355606	0.502794534632191	1.51963399693367	4	179	KLF4, MYO10, GRB10, SP110, JAG1, ATF3, IGF1R, ADD3, CEBPG, GADD45A, LAMP3, HERC5, RAB31, IFRD1, CA12, JAK2, ARHGAP12, TRIM14, BCL2L11, SVIL, GREB1, CBLL1, CBFA2T3, LAMA3, PRKAR2B, NIP7, UGCG, PRSS23, EFEMP1, C18orf8, DLC1, CAP2, SLC1A1, FHL2, GART, PMAIP1, POLI, SLC16A1, SYTL2, IFIT5, RIF1, CHD1, SLC7A11, NAV2, ANXA3, BTG3, UTP14A, NFIL3, CALB2, NCBP1, HERC6, SAMHD1, CSTF2T
LTE2_UP.V1_UP	0.00333333333333333	0.0237825594563986	0.524882369801783	1.58485627573641	2	177	RCAN1, P4HA2, RPS6KA5, CLMN, CREB3L2, CYP1B1, RAB4A, ACOX1, SASH1, DEGS1, CHST11, KIF13B, TNS3, TBC1D8, KMO, PHACTR2, NUDT4, SLC2A10, AQP3, BNIP3L, ECI2, LRP8, CYFIP2, SLC26A2, BTG1, SORL1, DPYSL2, FERMT2, LONP2, CXCR4, UHRF1BP1L, C1orf115, BACE2, GOLM1, B4GALT5, UST, FAM46C, PIGH, PTGER4, SECISBP2L, VTCN1, UROS, SERHL, OPN3, HMGCS2, MAP3K5, KLHDC2, POLE2, DSC2, C4orf19, PGM1, GNA14
MEK_UP.V1_DN	0.0123734533183352	0.0515343810420901	0.488609605107023	1.46859692057641	10	172	BLNK, MAFB, SP110, ATF3, ZNF652, IGF1R, MYC, LRIG1, SLC16A6, PDCD4, KCTD3, MYBL1, ZBTB10, JAK2, ELOVL5, TRIM14, C9orf3, AK4P3, GREB1, ID2, SLC26A2, PRKAR2B, PRPF38B, GNL2, C18orf8, APBB2, KIAA1324, DLC1, TTC39A, MINPP1, RASGRP1, ABLIM1, POLI, SSFA2, LIN7C
MEK_UP.V1_UP	0.00110864745011086	0.0121951219512195	0.567477265769879	1.7245945780085	0	184	TNFRSF21, KLF4, ST3GAL4, ELL2, NEDD9, PDK4, ACSL1, FAM105A, S100P, CLMN, CYP1B1, MICAL2, EGLN3, CHST11, SAMD4A, MAN1A1, IL4R, SLC6A6, TNS3, ARRB1, TBC1D8, VASP, F2RL1, SLC2A10, AQP3, LRP8, CAPN2, CBLB, LHFP, SORL1, CHKA, CXADR, FERMT2, GRAMD3, PACSIN3, CUEDC1, CXCR4, ST6GALNAC2, RAB5C, C1orf115, BACE2, EPHA2, AKR1C3, COTL1, PCDH1, ARL4C, PPP1R13B, GOLM1, ADM, MXRA7, TP53I11, CRAT, PTGER4
RAF_UP.V1_DN	0.00111234705228031	0.0121951219512195	0.542964470131209	1.64041017750278	0	178	TSC22D3, MAFB, MYO10, AK4, C9orf91, BAG3, SCUBE2, CCND1, DLG5, MYO1B, IGF1R, NEDD4L, LRIG1, SOX4, IRS1, PDCD4, MYBL1, CA12, ZBTB10, JAK2, SLC19A2, EPB41L4B, C9orf3, TSPAN3, AK4P3, DIDO1, SOX9, GREB1, ID2, PCGF3, BAMBI, CBFA2T3, FOS, RND3, SHQ1, GPC4, APBB2, GHR, KIAA1324, TBC1D16, DLC1, TTC39A, SLC1A1, MINPP1, RASGRP1, ABLIM1, SIDT1, PMAIP1, SLC16A1, LIN7C, SYTL2, PXDN
RAF_UP.V1_UP	0.00111358574610245	0.0121951219512195	0.619385469178845	1.87201560744774	0	179	RCAN1, BLNK, TNFRSF21, CEBPD, FZD5, GRB10, ACSL1, S100P, SAT1, CLMN, CREB3L2, CYP1B1, MICAL2, ACOX1, CD44, SLC31A2, MAN1A1, RRAS2, FCHSD2, HERC5, CDC42EP3, TBC1D8, CAST, HEG1, FAM49A, KAT2B, NFE2L3, EGFR, GATA2, CAPN2, ARHGAP26, VGLL1, KLF6, FERMT2, GRAMD3, BACE2, KLHL7, BPGM, COTL1, SOCS2, MALT1, TSPAN12, NUAK1, HSPA2, PARVA, PTGER4, MAPRE2, SYNE2, VTCN1, OPN3, ITGA6, MAP3K5, RNF144A, NAV2, HPGD, DSC2, C4orf19, PGM1, TEAD1, NEDD4, NMT2
PRC1_BMI_UP.V1_DN	0.0332950631458094	0.0882627646326276	0.486368182262947	1.44088531353619	28	133	RIPK4, PLEKHF1, S100P, LRRC31, TOR1AIP2, OSGIN1, SIM2, ZBTB10, CDK6, SLC19A2, C1orf95, RGS16, SLCO4A1, MMP25, LRRC8B, TNFAIP3, ARL4C, PLEK2, CDADC1, ADAP2, EPS8L3, GALNT3, PAIP2B, ZNF184
PRC1_BMI_UP.V1_UP	0.63169897377423	0.666989419236478	0.307658583389301	0.913752697930337	553	143	FKBP5, KBTBD11, EFNA5, KCNC1, RAPGEF5, PSD4, MFSD6, L2HGDH, LHX6, SV2B, PACSIN3, TSPAN12, CAND1, PNPLA3, RNF19A, EPHX2, OXNAD1, GALK1, C22orf31, LAMC3, GABARAPL3
PRC2_EED_UP.V1_DN	0.4296875	0.489222515060241	0.340669128271357	1.03079434228839	384	181	FKBP5, MRAS, INHBB, ITPKB, TNIP1, C22orf29, CHST3, FOSL2, PTGER2, SCD, PACSIN3, DDX31, CAD, CASKIN2, RASSF1, KIF23, TGFBR1, THRAP3, PCDHGC3, MAP3K6, XRCC3, LIN7A, SLC26A1, PNPLA3, MAPK7, RNF19A, FZD8, TAF1C, SLC12A4, IDH2, NYNRIN, DCLRE1B, PWP2, HIVEP3, RAPGEF1
PRC2_EED_UP.V1_UP	0.115825688073394	0.201993587505159	0.423116652523574	1.25573558901145	100	138	TOR1AIP2, ATF3, CDKN1C, MTSS1, CHST11, SERINC5, PPM1H, OSGIN1, IL12A, NXPH3, BMP2K, ELF1, TRIB1, PCGF3, TUFT1, ZHX3, NR3C2, RBM47, AKR1C3, ARL4C, CDADC1, DUSP8, CORO2B, BACH1, GALNT3, C1orf21, ADRA1B, LXN, DMD, CBX8, FUCA1, RABGAP1L, TSPAN13, NMT2, BTBD3, SLPI, ST13, RPL3L, ADAM17
PRC2_EZH2_UP.V1_DN	0.0440180586907449	0.103992663656885	0.461034830160654	1.3759576822161	38	148	KLF4, SCML1, FZD1, KLF13, ABLIM3, KIAA0513, OSGIN1, KLF11, SLC19A2, F2RL1, CDCP1, RGS16, SRD5A1, TRIB1, UBE2O, PIK3CB, NR3C2, ST6GAL1, BPGM, HS3ST3A1, MAN2A1, ARL4C, YRDC, PAQR5, CDADC1, DUSP8, CORO2B, PPP2R1B, TRAF3IP1, CROT, ALDH1A3, OPN3, ZNF324, ATF6, DMD, TSPAN13, SLPI, HBEGF, EYA3, SETBP1, NTSR1, COL4A6
PRC2_EZH2_UP.V1_UP	0.39524348810872	0.458288461672074	0.348952315667728	1.0413669983808	348	152	FKBP5, VPS37B, INHBB, ELL2, BCCIP, FOSL2, GTPBP4, CYB5B, XRCC3, LIN7A, NR6A1, ZNF574, ATG16L1, KLHL11, RNF19A, EPHX2
PRC2_SUZ12_UP.V1_DN	0.231404958677686	0.31923749773783	-0.288818534165248	-1.09090600755655	27	142	FAT2, ST18, SLC39A2, PPFIA4, UPK3B, MCTP1, CA11, SLC6A9, PAQR6, USP46, TMEM187, SRPK3, DCP2, LIME1, AATK, CCDC87, PSMB8, TET3, CNPY4, CFB, LYPD1, MTMR10, NEIL1, ERMAP, CALML4, RNASEL, KRT81, SLC15A3, BTN3A2, LCP1, ACE, ZNF76, EDN1, THNSL2, PLEKHA5, BFSP1, CBX7, TOM1L2, KRT15, FCHO1, FMNL1, HR, PMEPA1
PRC2_SUZ12_UP.V1_UP	0.14878892733564	0.230550284629981	0.411347511795644	1.2161401751284	128	132	ST3GAL1, KLF15, KBTBD11, EFNA5, PKP1, SLC6A6, CBFA2T3, SDCCAG3, ROCK1, LHX6, ANK1, PYCRL, TSPAN12, PNPLA3, ATG16L1, KLHL11, EPHX2, CIB1, RAVER2, CHN2, MAP2K4, LPCAT1, CCNE1, C22orf31, DLGAP1
JNK_DN.V1_DN	0.121896162528217	0.205699774266366	0.417055556662329	1.2447016137598	107	148	PIM2, STEAP1, SHB, ZIC2, QSOX1, EFNA5, FAM110B, MFSD7, KPNA3, VASP, CHD1L, BCL2L11, MBNL2, LRP8, RGS16, SMYD2, GGCX, SV2B, ITGA10, DYRK3, POP1, DENND5A, DUSP8, DAAM2, HMGB3P30, ABHD2, TNIK
JNK_DN.V1_UP	0.435428571428571	0.491197183098592	0.343696063526016	1.01972437689138	380	135	MRAS, CBX4, SLC22A5, EFHD1, ARL4A, IGFBP3, ROCK1, INPP5J, TRIM24, AKR1C3, KDM5C, ARMC8, STARD13, CLCN4, KRT37, SPICE1, UHRF2, RUNX2, DGKQ, PDK3, RNF8, RASSF2, BAG2
BRCA1_DN.V1_DN	0.0777511961722488	0.151217532467532	0.463275848990041	1.33075920271184	64	104	GNA12, EFNA5, HSD11B2, CARD10, GATAD2A, GREB1L, PLEKHO1, CHD2, SNAI1, CYTH3, INPP5J, C1orf116, DPYSL3, WDR60, VAMP3, KLHL11, PROX1, HMGB3P30, RAPGEF1, NYX, EXOC6B
BRCA1_DN.V1_UP	0.877525252525252	0.882192940038685	0.26373650674438	0.731467044764689	694	78	SLC16A6, RNF122, MAP2, TRPV6, LHX6, FAM46C, DNAAF1, ETNK2
CTIP_DN.V1_DN	0.121065375302663	0.205699774266366	0.452631917090709	1.28153055344874	99	91	CLMN, CDKN1C, TFCP2L1, KCNC1, CARD10, CITED1, EPB41L3, PTGS1, PYCRL, EDEM1, FAM46C, RNF19A, ARL5A, CD53, PI15, FMO5, ADAM15, CTNNBIP1, OXNAD1, AMPH, DGCR11, KPNA1
CTIP_DN.V1_UP	0.465909090909091	0.514952153110048	-0.276000155580693	-0.9977145598682	81	94	NPPA, RND2, ZNF528, TRAF1, ZNF253, INSR, KLHL28, CD34, CAMK1, CYSLTR1, ONECUT2, MTL5, LRRC37BP1, GRPR, HDAC9, DDIT3, KCNK2, EFS, SALL2, LIN28A
PKCA_DN.V1_DN	0.0841983852364475	0.156737493275955	0.444808075940893	1.30956062282819	72	124	ZC3H12A, EXT1, MYO1B, CD44, HK2, GLDC, SIK1, DENND1B, CKAP4, EAF2, SNTB2, TRIB1, ACOT1, ETV3, HS3ST3A1, ANKS1A, MAP3K6, BCKDHB, SLC1A1, ADM, SLC30A1, KCNIP2, FAM198B, WDR5, METTL1, GBP1, FAM86B2, NOP58, RWDD3, ST6GALNAC1, NFIL3, PRPF40A, NR2C2, MUC5AC
PKCA_DN.V1_UP	0.00116144018583043	0.0121951219512195	0.61382699185682	1.80939720590911	0	128	DLX1, PACSIN1, PLEKHF1, PDK4, PER2, ZBTB7C, SEC14L2, SLC7A8, CREB3L2, KLF15, SPNS2, SP6, TSKU, CASP6, G6PC, SLC47A1, ORMDL3, TMEM56, ZFPM1, SSBP2, ARSG, SGK3, SLC20A1, NXNL2, CDR2
MTOR_UP.N4.V1_DN	0.00840336134453781	0.0397058823529412	-0.40184762150687	-1.53455577566872	0	151	ST18, EFHC1, ZNF682, ANGEL2, LINC00342, BIN2, AHSA2, POLH, PCNXL2, ATF7IP, ZNF117, ELF2, XYLT1, ZXDC, ZNF180, C9orf69, YPEL5, KIAA0355, TRA2A, IFT140, SLC35D1, TRMT1L, CEP135, RCOR3, RAG1, ANKRD36B, C1orf56, IKZF2, HSPBAP1, NFE2, MARCH8, CCNG2, HIST1H2AC, CBX7, PNRC1, C11orf95, H1F0, MEPCE, PTPRCAP, HES1, MXD4, SLC2A11, CAMK2N1, FRAT2, FRAT1, ARID5B
MTOR_UP.N4.V1_UP	0.00111234705228031	0.0121951219512195	0.566400308468206	1.70950390309255	0	176	TSC22D3, GPRC5C, ATF3, BNIP3, CEBPG, SPRED2, SLC39A14, SLC6A6, SQRDL, LIMA1, DHCR7, GOT1, ARL4A, DNMT3B, IFRD1, RIT1, VEGFA, PHACTR2, CDK16, CHAC1, EAF2, SREBF1, SSTR2, TRAF3IP2, CCDC86, COX10, FAH, SLCO4A1, UGCG, IDH3A, E2F6, KLHL7, NME7, RRP12, CLIC4, RBM28, YRDC, SLC25A32, ADM, ADARB1, PAK1IP1, GK, RIMS3, BSPRY, NUP155, OPN3, SLC7A11, SLC31A1, MARS, ANXA3
PTEN_DN.V2_DN	0.261988304093567	0.341488203266788	0.389234201240511	1.13096264457559	223	115	SGK1, NIPAL3, GPRC5C, MID1, TACC2, DLX2, PLEKHO1, CCDC88C, CEBPA, BMP4, BARX2, ENC1, BAMBI, DDX31, ST6GALNAC2, CHST12, GPR3, REPS2, ZNF574, KLHL11, CORO2B, SEPP1, HIVEP3, MAP3K5
PTEN_DN.V2_UP	0.374269005847953	0.442105263157895	0.364716673625152	1.05845075462526	319	113	ST3GAL4, JUN, CHRM4, SAMD4A, IL4R, OSGIN1, CHAC1, LAMA3, CUEDC1, AKR1C3, ARL4C, EMP1, MIR22HG, ALDH1A3, CTNNBIP1, ANXA3, GNA14, DGCR11
DCA_UP.V1_DN	0.236632536973834	0.319453924914676	0.389224041875164	1.15817300505275	207	146	SIAH2, ZNF652, RAB11FIP1, C10orf12, PKP1, SLC6A6, KCTD3, TNRC18, STEAP1B, ZNF821, RASL10A, RBM14, TGFBRAP1, LAMA3, PPP1R12B, PRPF38B, MED23, CDON, LONP2, KRT5, PPP1R13B, SKIL, C1orf109, DCAF13, TAF1C
DCA_UP.V1_UP	0.0225563909774436	0.07631276118951	-0.348128423951715	-1.31919624113158	2	137	TYRO3, DNAL4, LPAR3, DNAJC16, LRFN3, CCDC87, ZNF117, DNAJC28, IL36RN, KRT13, USF2, PRRG4, HTN1, GRIN2D, COLQ, ZSWIM1, ZSCAN12, RNASEL, CLCN2, CRIP2, FGD1, RAI1, GLS2, AURKB, KIAA1107, TTLL3, SIX1, KREMEN2, BTN3A1, CREB5, GDPD3, MCF2L, BFSP1, IFIT2, IRX4, MAPK8IP2, EFS, TNS4, PHLDB1
ESC_J1_UP_EARLY.V1_DN	0.0259009009009009	0.0789559721011334	0.473922607341276	1.4209242319182	22	157	MRAS, KLF4, INHBB, CEBPD, CYR61, ZFP36, CORO2A, MYC, EMP2, KLF13, BAG5, ZFP36L1, STAT3, DUSP6, FGF18, IGFBP3, BMP4, C16orf74, ERF, UHRF1BP1L, RRP12, CENPB, FAM118B, SPRY4, USP38, SLC30A1, TLE4, ADAP2, MAPK7, TSPYL4, GBP1, DCLRE1B, BMS1, EGR1, RRP8, ZNF35, ARHGAP35, ANXA3, RAB33A, GNA14
ESC_J1_UP_EARLY.V1_UP	0.221970554926387	0.310758776896942	0.38913016478229	1.16153705992031	195	151	NDRG1, ACSS1, P4HA2, PDK4, ZBTB7C, ZIC2, CORO2A, PIK3R1, NLRP3, TRAFD1, NECAB3, DIDO1, AQP3, CDKN1B, GADD45B, HOMER1, ZBTB16
ESC_J1_UP_LATE.V1_DN	0.151260504201681	0.230550284629981	-0.303225736473678	-1.17278807726481	17	161	ANKRD10, PRMT6, ZFP62, CRMP1, JAM2, VPS33B, NOTUM, ATPAF2, WWP2, ZNF428, TUBB2B, ATG2A, NAPSA, GNG3, PTRF, ICAM1, SOCS3, PIH1D1, CALML4, TRAIP, ERAS, TRMT1L, TET1, MVK, BHLHE40, E2F8, SMARCD3, TUBB3, GFPT2, EDN1, HELB, DNASE2, MMP11, SFN, CIRBP, PCOLCE, FAM169A, POLE, TGM1, TSPAN17, TMEM121, ITGB7, HOOK2, ANGPTL4, BCL3
ESC_J1_UP_LATE.V1_UP	0.00112612612612613	0.0121951219512195	0.569199985089967	1.70642249634039	0	160	CBX4, P4HA2, CYR61, LMO7, SLC22A23, SHROOM3, GPRC5C, ATF3, F3, GYG1, TMPRSS2, GATA6, UNC5B, OCLN, RHOU, CITED1, CTGF, CTSH, CRYAB, IRS2, ID2, GADD45B, SNAI1, RAB33B, ZFPM1, TUFT1, PRICKLE1, FARP1, ABHD5, MOGAT2, CYP26A1, TGFBR3, ZDHHC9, PCDH1, FHL2, CA4, PDIA5, SEPN1, PARVA, CDC42EP1, SEPP1, FAM134B, DSP, APP, LXN
ESC_V6.5_UP_EARLY.V1_DN	0.00566251415628539	0.0334442242355606	0.524130796049019	1.56414641581065	4	152	MRAS, KLF4, INHBB, CYR61, FZD5, CRY2, CMTM7, ESRRA, CD44, TFCP2L1, SDPR, AHNAK, BAG5, ZFP36L1, F2RL1, CTGF, IGFBP3, AQP3, BMP4, C3orf70, CAPN2, C16orf74, CSRP1, NUPR1, CCDC80, ANXA2, CALD1, MOGAT2, EMP1, FHL2, FBXO28, FAM198B, PARVA, CDC42EP1
ESC_V6.5_UP_EARLY.V1_UP	0.0592930444697834	0.123147092360319	0.450300472556701	1.33943848716215	51	145	ACSS1, TEX2, LEF1, SASH1, EGLN3, DEPTOR, LRIG1, KLF13, KCNC1, MBD4, ECE1, CCNK, OCLN, SH3RF1, SCAP, ARHGAP27, SGTB, HDAC11, TNRC6B, GPR153, PRICKLE1, SMPD2, SUV39H2, MAGI3, DLC1, RUNX1, CA4, ARID3B, CRAT, PURB, SEPP1, SYTL2, SPEF1, CBWD1, HIVEP3, BBX, POU3F1
ESC_V6.5_UP_LATE.V1_DN	0.036117381489842	0.0898182250207912	0.461965622468072	1.38453023912656	31	158	MRAS, KLF4, INHBB, FZD5, TTC39B, SGK1, GGCT, SEMA4B, MYC, GADD45A, SMPDL3B, AVPI1, CHAC1, KAT2B, CBR3, C16orf74, NUPR1, DYRK3, RRP12, PDE12, SPRY4, QTRTD1, EMP1, TLE4, FAM208B, TAF1C, HADHB, DCLRE1B, MED29
ESC_V6.5_UP_LATE.V1_UP	0.0123873873873874	0.0515343810420901	0.500977733325201	1.50204145129675	10	157	FAM107B, RIPK4, NDRG1, P4HA2, SLC22A23, PDZRN3, CTDSPL, GPRC5C, EGLN3, GYG1, TMPRSS2, GATA6, KIAA0930, UNC5B, OCLN, RHOU, CITED1, SH3RF1, CTSH, IER5, ZFPM1, PRICKLE1, SMPD2, FARP1, MOGAT2, CYP26A1, ZDHHC9, ANKS1A, CA4, IMPAD1, ARID3B, SEPN1
ALK_DN.V1_DN	0.215116279069767	0.303946369845687	-0.304734235465443	-1.10607369867402	36	97	GABRG2, IRF9, CTF1, P2RX2, PRODH, AP1G2, CASQ2, UNC93B1, DNAJA4, ABHD8, HDAC9, MTHFR, ESRP1, KCNC3, HPX, GRB7, FOXA1
ALK_DN.V1_UP	0.240718562874252	0.322665307682507	0.404565193641221	1.15806312089747	200	101	MRAS, FJX1, PRDM1, CEBPG, STEAP4, PYGB, CCNK, VEGFA, CHAC1, BDKRB2, CTRB2
BMI1_DN_MEL18_DN.V1_DN	0.0680272108843537	0.13677811550152	-0.342579283039617	-1.27469835025763	9	111	TSPAN1, FCGRT, ARSD, PDE3A, ETFB, SPINT2, BST2, PCP4, REEP2, IFITM1, LY6E, HIST2H2BE, ACOX2, AK1, S100A4, OGDHL, IRF9, EVI5, SEC31B, BMI1, SECTM1, EHHADH, TCEA2, SCNN1A, PEX11A, CLIP3, STON1, METTL7A, ESRP1, HOXC13, IL1R1, PPARGC1A, SOX2, EPHA4, VAV3
BMI1_DN_MEL18_DN.V1_UP	0.00696055684454756	0.0375870069605568	0.53982217917413	1.57544959141929	5	116	FJX1, ZC3H12A, GAB2, CCND1, JAG1, SLC1A4, ATF3, CHST11, F3, ABLIM3, GADD45A, SIK1, ARL4A, PLEKHO1, CHST3, PIEZO1, VEGFA, LHFPL2, KLF7, ADRB2, MICALL1, LIF, TUFT1, TRIO, ABCA1, APBB2, MGLL, ARL4C, ADM, OGFRL1, MT1F, LRRC15, SLC22A4, SLC7A11, SCML2, NAV2, ANXA3
BMI1_DN.V1_DN	0.627039627039627	0.665893687622513	0.313584502748417	0.911334646090734	537	114	KLF15, EFHD1, GPD1L, PDCD4, CREM, SOD2, PDE5A, CITED1, ARHGAP12, TRAF3IP2, SNAI1, SSBP2, FOS, SOCS2, COL4A3BP, WFDC2, SEPP1, GAS7, CTNNBIP1, EGR1
BMI1_DN.V1_UP	0.00464576074332172	0.0302775441547519	0.553528673660509	1.62025082290043	3	118	FJX1, MMP15, FZD5, SLC5A6, SLC2A1, CCND1, JAG1, SLC1A4, KCNC4, CHST11, F3, LRIG1, FGFR1, GPRC5A, FLNB, CHST3, PIEZO1, LHFPL2, CDCP1, ADRB2, BMP4, BDKRB2, LIF, SLCO4A1, DHRS3, TRIO, ABCA1, EPHA2
MEL18_DN.V1_DN	0.570104287369641	0.612214263141262	0.322089577593847	0.942106820208108	491	117	BLNK, BAG3, EFHD1, GPD1L, CREM, PDE5A, AQP3, ID2, EPB41L3, FOS, SOCS2, WFDC2, SEPP1, GAS7, CHN2
MEL18_DN.V1_UP	0.0140350877192982	0.0552631578947368	0.532383943778684	1.54689991544057	11	115	FJX1, ZC3H12A, MMP15, CCND1, JAG1, SLC1A4, CHST11, F3, LRIG1, SLC16A6, ABLIM3, PYGB, SIK1, ABCC5, CA12, CHST3, PIEZO1, VEGFA, LHFPL2, CDCP1, BDKRB2, LIF, ENTPD6, SLCO4A1, CACNG4, GPR3, EPHA2, TGFBR3, HS3ST3A1, ARL4C, ADM
PTEN_DN.V1_DN	0.244444444444444	0.325352112676056	-0.298118733032904	-1.12411721265048	32	126	MTUS2, ACOX2, SETD1A, CAMK1, B4GALNT1, KRT81, PRTN3, KCNMB3, GNG11, PSMB9, PTEN, SERPINA10, LCP1, TLE6, ULBP1, SEMA4D, CAND2, OLFM1, FMNL1, PTPRCAP, TBX3, KRT23, MSX2
PTEN_DN.V1_UP	0.0552995391705069	0.117433852845234	0.46301725796421	1.37003754708535	47	131	INHBB, HS3ST3B1, TLE1, JAG1, LRCH1, MAN1A1, OSGIN1, PTPRJ, ZBTB10, FAM49A, CLTCL1, PRKAR2B, SSBP2, FNBP1L, SLC9A2, CYP26A1, TGFBR3, FAM46C, CAMTA1, ZNF22, SEPP1, NYNRIN, SCEL, MAP3K5
NOTCH_DN.V1_DN	0.274826789838337	0.353348729792148	0.381341044975442	1.12613929389748	237	127	ZC3H12A, KLF15, MAN1A1, BAIAP2, CCNK, ATP8B3, C9orf3, DNAJC3, TRPV6, ZBTB16, MYO1E, LHX6, MMP25, SNED1, ABCA1, SPRY4, CA4, LPAR6
NOTCH_DN.V1_UP	0.310779816513761	0.38643016658619	0.371781196173648	1.10338100988471	270	138	PIM2, CLMN, ABTB2, SDPR, KIF13B, PIAS3, ITPKC, MAP3K1, BARX2, MFSD6, CASKIN2, PGP, TGFBR1, CDKN1A, NPTX1, TTC21B, PNPLA3, RASGRP1, NR6A1, CIB2, DAAM2, PAIP2B, NYNRIN, RAB23, GRIN1, BBS10, EFNA3, AMPH, DLGAP1, RUNX2
EIF4E_DN	0.00484848484848485	0.0305454545454545	0.594539992152821	1.68363494227478	3	92	MYO10, PDK4, LMO7, CYP1B1, TP53BP2, NEDD4L, STAT5A, SQRDL, ARHGAP32, GATA6, TNIP1, FAM160B1, EP400, SNAPC1, SVIL, TPD52, DIP2B, DCTN4, FNDC3B, STRBP, COL4A3BP, KPNA4, IQGAP1, C3, MAP3K5, MGEA5, FUCA1, KIAA0196, MYH10, USP47, MCPH1, CLINT1, LRBA, ADAM9
EIF4E_UP	0.486026731470231	0.534064257255079	0.350634690556976	0.987379655963729	399	87	NDRG1, ATP8B3, ZBED2, FKBP1B, SNX8, RSAD1, TMEM11, NOP16, MRPS35, PNO1, TP53I11, METTL1, UROS, EIF4A3, C8orf33, PMM2, LAMC3, IDH1, PFDN2, MYH6, SNRNP25, MDH2, JOSD1, FETUB, UCHL3, MIRLET7BHG, ANKRD16, TAF11, OSBPL10
CRX_DN.V1_DN	0.00836320191158901	0.0397058823529412	0.545391192651863	1.56877460748612	6	105	FKBP5, ACSS1, INHBB, WWC1, CEBPD, TLE1, SH3BP4, CD44, PRDM1, STEAP4, DUSP16, FMN1, TMBIM1, CEBPA, CHAC1, ZDHHC14, B3GNT2, FUT4, NUPR1, ANXA2, H6PD, CDKN1A
CRX_DN.V1_UP	0.0116959064327485	0.0515343810420901	0.537215994649577	1.55705192696806	9	111	FAM107B, GPSM2, SLC25A25, JAG1, ALPL, SP6, TMEM229B, PLEKHF2, TRAFD1, SNTB2, B4GALT1, FAAH, PPP3CC, C16orf74, PRPH2, NXNL2, SUV39H2, CDR2, TNFAIP3, PDIA5, GAS7, RHPN1, OPN1SW
CRX_NRL_DN.V1_DN	0.002389486260454	0.0196353436185133	0.584177491381246	1.68064062512686	1	106	INHBB, WWC1, FZD5, RREB1, QSOX1, PRDM1, RASA2, ECE1, FMN1, CITED1, RNF149, ADRB2, TSPAN33, GREB1, TMEM87A, ENC1, BAMBI, AP2B1, CLIC4, C14orf132, FAM134C, CAP1, BSPRY, DNAJC9, EGR1, MFNG, IL17D, TRAPPC3, MINA, ZNF146, ELOVL7
CRX_NRL_DN.V1_UP	0.0255516840882695	0.0789559721011334	0.504423947523306	1.47651486717124	21	118	GPSM2, SEC14L2, ST3GAL1, SLC25A25, ARL4D, EXT1, ALPL, SLC16A6, PPARGC1B, GADD45A, SAP30, TNIP2, BCL2L11, SNTB2, KLHL36, B4GALT1, KCNB1, DHRS3, NXNL2, CDR2, TNFAIP3, PDIA5, GAS7, RHPN1, PRKAB1
NRL_DN.V1_DN	0.0358851674641148	0.0898182250207912	0.506430496656217	1.45142261678375	29	102	DIXDC1, WWC1, QSOX1, PRDM1, RASA2, ECE1, RNF149, ADRB2, TSPAN33, GREB1, TUFT1, AP2B1, CLIC4, ADRB1, C14orf132, FAM134C, BSPRY, CASP7, DNAJC9, MFNG, BBX, IL17D, TRAPPC3, MINA, ZNF146
