pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
MYC_UP.V1_UP	0.00834724540901502	0.0631051752921536	0.326531943875904	1.52651782915062	4	153	PIM2, MPHOSPH10, PUS3, PLD6, SLC19A1, C10orf2, C20orf27, CHKA, LHX6, RPUSD4, DGKD, WDR43, GLRX5, ABCC4, PPRC1, DDX10, NOP14, RRP9, TMEM201, N6AMT2, TMEM132B, MRTO4, C19orf48, HS3ST3A1, ALG3, POLR1E, ECE2, SCFD2, KLF16, PUS1, CAPS, TRNAU1AP, DPP7, HP, NR2C2AP, AHSA1, TSSC4, ZNF593, IPO4, WDR83, NOC4L, QSOX2, NDUFAF4, AMPD2
SRC_UP.V1_DN	0.462287104622871	0.615297625167061	-0.203643122160529	-0.994459512129108	189	145	MN1, ARRDC3, RTN4IP1, IRX5, ZNF451, RCBTB2, RFTN1, B3GNT3, SLC7A14, SUV39H2, IFIT1, PCDH19, COBL, POLR1A, PTGER4, PCDHB4, NYNRIN, ARSJ, POP1, NID2, FRMD4B, RRN3, ZNF782, RARA
SRC_UP.V1_UP	0.0839041095890411	0.247779323630137	0.280816612613827	1.26847132002919	48	125	FOXO4, CEACAM19, TMSB4Y, PFKFB1, GRWD1, NAALADL1, GINS2, ATP6V1E1, CDRT15, QPCTL, BAHD1, GALK1, A1BG-AS1, FBLN2, PCP4, LGI4, NPC1L1, MED10, ABTB1, CAPS, PRADC1, LAMP3, FNDC4, MRPS34, SCARF2, SH3BGR, DYRK4, MLXIPL, YIF1B, SMO, PIN1, PIK3R5, PACSIN3, TMEM88
SNF5_DN.V1_DN	0.114334470989761	0.294536711340665	0.271258464555941	1.23076318830841	66	127	RGS16, PKP1, TNFRSF21, CRMP1, HOXB9, GDNF, RPS6KA2, GATAD2A, FADS3, IL11, RNF128, CBR3, UCHL1, KNG1, SLC38A10, MGST2, SLCO3A1, SPEG, CSGALNACT1, TPD52L1, TRO, ITGA7, KIRREL, EFNA3, NPR1, CYP7B1, PRKAR1B, SIM2, FLT4
SNF5_DN.V1_UP	0.146464646464646	0.333515881708653	0.25661779305485	1.18207288276293	86	138	GOT1, SLC6A6, ZMYND19, FGF18, CXCR4, AURKB, APOD, MSX1, IER5L, ISG20, FAM65B, FAM105A, LSM2, TAP2, EVL, PLD3, GTF3A, C19orf48, SOX2, LIX1, STOML2, PPP4C, TREX1, ID2, FBLN1, NDE1, TGFB3, DHRS1, ABI3BP, DDX3Y, C17orf49
CAMP_UP.V1_DN	0.108585858585859	0.293114143920596	-0.241444396148051	-1.20790406083831	42	177	ATP2B1, PALLD, AKT3, THSD7A, INSIG1, SMARCC1, PAM, GNG12, UBTD2, NDRG4, ATL1, TIMP2, ESYT1, MYO5B, FOSB, ANKRD6, MFN1, OAT, TLN2, IGFBP5, CDCA7L, NCF2, P2RY10, FOXN3, ABLIM1, ATP2B4, BAG6, SRRM1, LMBR1, RAB31, ST13, UBTF, SVEP1, DLG5, TANC2, ARHGEF12, SEPT7, GEM, SEL1L3, DST, ARHGAP5, MPZL3, ANXA1, FUT8, NPEPPS, PLS3, RAP2A, SERINC1, ATP9A, FAM134C, NYNRIN, MTMR9, RALGAPA1, DAG1, MYH10, GLS, SLC35E2, ZMIZ1, PCLO, NAP1L2, TJP1, PHLDB1
CAMP_UP.V1_UP	0.931893687707641	0.955631708263287	0.165396000353174	0.793663752971329	560	188	ATP1A1, TRMT61A, MYC, CEBPG, RAPGEF2, UPP1, RBCK1, LRR1, OXA1L, GAS5, TMED9, C11orf71, COL6A3, SLC25A11, TAF1D, COPE, ARF1, TOMM40L, NQO2, PYCR2, ATP5G2, SEC61A1, HAX1, PLCH1, CKMT1A, MAD2L1, TGFBI, NME1, OCIAD1, MAEA, IPO4, C21orf33, SEC13, SSR3, RHOT2, ALDOA, BSCL2, WASH3P, WDR24, CCDC124, P4HB, SPOP, C1orf123, COX8A, MAGOH, NLRP1, NDUFV1, CRABP1, CEP250, MDH2, HSPBP1, IFIT2, PPIB, ATP5B
LTE2_UP.V1_DN	0.00255102040816327	0.0325581395348837	-0.304261050844154	-1.52417187931755	0	179	NCOR2, PTPRK, XK, EFEMP1, IRF7, CHD1, EIF2AK2, EPB41L2, PMAIP1, FHL2, RNF6, ZNF107, ELF4, AMMECR1, C16orf45, PTGES, HERC5, DNAJB14, OAS1, IFIT5, IFRD1, RHOBTB3, LTN1, TFPI2, INPP5F, RAB31, OAS3, SLC24A3, SVIL, OAS2, CA12, ZMYM2, GEM, PPM1E, PLCB1, CSTF2T, TDRD7, LPGAT1, IFIT1, NUP160, LGR4, JMJD1C, CAP2, FTO, SLC7A11, HSPA13, GART, BTG3, SLC16A1, HES1, PTER, USP25, NRIP1, MTMR6, DLC1, FKTN, COL9A3, PEG10, RRN3, SLC1A1, GFRA1, ID1, C18orf8, TFAP2A, STC2
LTE2_UP.V1_UP	0.00757575757575758	0.0613636363636364	-0.296560444093732	-1.48364000332888	2	177	ORAI3, GSTZ1, CLMN, LONP2, SOAT1, UHRF1BP1L, APPL2, MAP3K5, UST, PRPS1, BNIP3L, GCNT1, RIN2, PLCB4, RLN2, CREB3L2, SECISBP2L, SORL1, PNRC1, TMC6, NUMB, CD302, VTCN1, DHRS7, LMO4, RAB27A, MBP, BTG1, IGFBP5, MGAT4A, GCLM, EPAS1, POLE2, SORD, SLC26A2, SERHL, IL1R1, B4GALT5, SGPP1, RFTN1, SPTLC2, SASH1, FBXL18, DAB2, ASPH, TNS3, DRAM1, KIF13B, HMGCS1, MYO5A, RMND1, DSC2, HSD17B14, PTGER4, SEPT10, STAU2, SEC23A, HMGCS2, UBE3B, INSIG2, PJA2, GLTP, GBAS, CYFIP2, EPN3, ELF5, EHF, ANKMY2, PSTPIP2, FAM46C
MEK_UP.V1_DN	0.00249376558603491	0.0325581395348837	-0.365588007672519	-1.82533101435479	0	172	ZNF107, SYCP2, C16orf45, MINPP1, OAS1, IFIT5, TTC39A, RHOBTB3, ABLIM1, AGL, LTN1, TFPI2, INPP5F, SLC26A2, INPP4B, OAS3, GOLGA4, OAS2, TCF12, PMS1, IFT57, TOP2B, TDRD7, RSBN1, NGLY1, KIAA1324, LPGAT1, NPEPPS, IFIT1, PSPH, GDAP1, JMJD1C, FTO, RMND1, GALC, PRMT3, MYBL1, RNF43, PLBD1, SMPDL3A, RALGAPA1, MPDZ, TAF2, PTER, ATP8B1, INSIG2, RPRD1A, NRIP1, DLC1, AQR, ZBTB10, SLC35A5, CYP26B1, PGR, FKTN, COL9A3, SLC16A6, ARMCX1, GFRA1, ABCA12, OXSM, C18orf8
MEK_UP.V1_UP	0.0261865793780687	0.130243776380395	0.286365720211601	1.37123254580154	15	184	ELL2, S100P, TNFRSF21, PDK4, F2RL1, SLC6A6, SLC2A10, FLVCR2, CHKA, CXCR4, ADM, MICAL2, APOD, BMP7, DUSP4, EGLN3, ABCC4, CYP1B1, CRLF1, CEACAM6, FAM105A, TUBB2A, ST3GAL4, KLF4, ST6GALNAC2, MAOA, C1orf115, NME4, CUEDC1, WNT11, CSGALNACT1, TNFAIP8, MXRA7, SLC12A2, MAN1A1, CBLB, VASP, ARL4C
RAF_UP.V1_DN	0.0025706940874036	0.0325581395348837	-0.386706237097444	-1.93278527710635	0	178	C16orf45, GHR, MINPP1, EIF2S3, TTC39A, IGFBP5, RHOBTB3, ABLIM1, INPP5F, SLC19A2, INPP4B, PLS1, DLG5, SLC24A3, TRPS1, CRNKL1, TCF12, CA12, IRX5, TBC1D30, PPM1E, PMP22, PLCB1, IFT57, CSTF2T, ROBO1, KIAA1324, PXDN, ENAH, LPGAT1, GDAP1, GPD2, THADA, JMJD1C, MED13L, FTO, CELSR2, NEDD4L, GALC, SLC39A8, MYBL1, BTG3, AIM1, SLC16A1, MPDZ, GAPVD1, DLC1, ZBTB10, PGR, DNAJC12, SHROOM2, COL9A3, RRN3, SLC1A1, GFRA1, TBC1D16, SIDT1, RND3, ABCA12, ID1, UGDH, KITLG, TFAP2A, VAV3, STC2, PLK2
RAF_UP.V1_UP	0.040983606557377	0.168113570056216	0.272676129453824	1.30114764947204	24	179	CEBPD, S100P, TNFRSF21, BLNK, FAM49A, SLC31A2, SMAGP, VGLL1, RASL11B, KLHL7, NMI, HSPA2, RCAN1, JAM2, MICAL2, NAV2, CD44, DUSP4, UPP1, ABCC4, CYP1B1, ARHGEF3, ABHD6, TUBB2A, ARHGAP26
PRC1_BMI_UP.V1_DN	0.176975945017182	0.370979316167159	0.254346316147469	1.16176694114425	102	133	TNN, S100P, RGS16, AATK, ATP1B2, SH2D2A, PLEKHF1, GADD45G, CYP2B6, PLEK2, FCHO1, ACE, COL10A1, LIME1, MAFK, CDADC1, PADI4, CD5, RIPK4, TOR1AIP2, TRABD, ARL4C, SIM2, BHMT2, SLCO4A1, ANKRD2
PRC1_BMI_UP.V1_UP	0.981164383561644	0.981164383561644	0.156075608661601	0.71986022321212	572	143	STMN3, KBTBD11, DCC, CIITA, LHX6, C22orf31, EFNA5, BBC3, FBXO17, GALK1, ANKS1B, FABP2, IMPG2, SLC16A10, GLRA2, ITGA7, TBXAS1, FNDC4, GJC2, CYP27A1, PRRG2, SNTG1, CXCR6, NPFFR1, SDK2, MAPK3, E2F5, PACSIN3, KCNJ4, PTPRO, CLDN14, FKBP5
PRC2_EED_UP.V1_DN	0.51328903654485	0.650370081807558	0.20361059031193	0.971405062889896	308	181	MRAS, HS6ST1, TRMT2A, CSPG4, SLC35C2, BBC3, FBXO17, SURF2, HMOX1, HELLS, XRCC3, TAF1C, GALK1, TNK2, C22orf29, TOP3B, SEMA3B, TUBGCP2, BTBD2, TBL3, GSDMD, KLK8, CHST3, ZNF446, CXCL12, PFKFB4, PCDH12, STXBP2, TUT1, USP20, DUSP7, MICALL2, FOSL2, TNIP1, TCIRG1, TGFBR1, SYMPK, SLC2A6, RASSF1, CDCA8, PRMT7, CAD, INHBB, VAC14, MVD, ASF1B, PACSIN3, BCKDK, MAP3K6, CSDC2, EXOSC2, FKBP5, WIZ, POLA2
PRC2_EED_UP.V1_UP	0.357843137254902	0.528377757352941	-0.214623160911048	-1.0358007744689	145	138	DCP2, LXN, CYP1A1, ATXN1, ST13, KLHL28, AKR1B10, ZNF226, NKIRAS2, TRPS1, SLC12A8, GPR37, KIF1B, C1orf21, CTSO, ADAM17, HIVEP2, ZBTB20, BMP2K, TUFT1, HIST2H2BE, RABGAP1L, ELF1, MPDZ, VTN, GALNT3, BACH1, DUSP8, DNAJC12, PMEPA1, SATB1, SEMA6D
PRC2_EZH2_UP.V1_DN	0.512864493996569	0.650370081807558	0.211666437845603	0.979614783765959	298	148	FZD1, RGS16, KLF11, F2RL1, AATK, FLVCR2, NTSR1, PDGFA, SCML1, CORO2B, ETV4, COL10A1, KLF4, MTHFD2L, CDADC1, UBE2O, HS3ST3A1, KIAA0513, NOVA1, NPC1L1, CLEC2B, ARL4C, ABLIM3, BHMT2, ART3, TBXAS1, YRDC
PRC2_EZH2_UP.V1_UP	0.655	0.75484756097561	-0.188109535924311	-0.92323805898155	261	152	DDHD2, KIF15, NPR3, LPGAT1, IFIT1, PSPH, AFF3, CENPF, OXNAD1, WDR76, CACNA2D2, TTK, ECT2, DLGAP5, HJURP, HMMR, CASC3, BUB1, LMNB1, CHM, HAS2, RPS6KA6
PRC2_SUZ12_UP.V1_DN	0.78135593220339	0.853853893349642	0.185016237236817	0.853617865897969	460	142	CBX8, AATK, TNFRSF1B, SMPD2, VILL, STAT5A, CYP1B1, PLEK2, PPIEL, FCHO1, ETV4, ACE, ECM2, SPIB, LIME1, LCAT, CDADC1, SPTB, IGLL3P, SRPK3, PTGIR, ARL4C, CCNK, SLCO4A1
PRC2_SUZ12_UP.V1_UP	0.0775716694772344	0.242704918032787	0.276468954360575	1.26526158110148	45	132	ST3GAL1, PKP1, SLC6A6, SDCCAG3, KBTBD11, DCC, LHX6, C22orf31, KLF15, ANK1, EFNA5, BBC3, CCNE1, RPS6KA2, IL10RA, AGER, IMPG2, RPL37A, SLC16A10, GLRA2, IL1RN, ARHGEF16, STXBP2, MC5R, PYCRL, LRP5L, ATG16L1, DFFB, MAP1LC3C, HOXC5, PARK2, NPFFR1
JNK_DN.V1_DN	0.00171526586620926	0.0325581395348837	0.362646606051432	1.67836705802961	0	148	PIM2, BCL2L11, RGS16, STEAP1, CHD1L, DYRK3, GPR12, ZIC2, THY1, PTPN18, RGS14, NPY1R, NMB, IL2RB, DUSP4, GGCX, KPNA3, TBKBP1, EFNA5, SPINK4, OPRK1, VEGFC, MAFK, SEMA3B, CDKN3, SHB, SMARCD3, ARHGAP4, UBL4A, PLCD1, NOVA1, TRO, NPR1, MCAT, MFSD7, VASP
JNK_DN.V1_UP	0.519591141396934	0.650370081807558	0.211536229082436	0.968059986662451	304	135	MRAS, BAG2, CRMP1, MMP17, BMP7, SKAP1, IGFBP3, RASSF2, FAM65B, DGKQ, SLC7A7, HIST1H1E, IL10RA, ECM2, CACNA1H, SYNE1, SLC22A5, RNF8, FAM161A, PHKG1
BRCA1_DN.V1_DN	0.900869565217391	0.951197473888754	0.179530622557485	0.789048009702883	517	104	SNAI1, HSD11B2, SLC5A2, GNA12, CYTH3, GPR35, EFNA5, GDF5, GATAD2A, KCNQ2
BRCA1_DN.V1_UP	0.362980769230769	0.529112623603442	-0.235912366405524	-1.04350318131306	150	78	TRPM8, KCNH7, ZNF529, DAGLA, TSSK2, POU2F3, SLC16A6, TTLL7, SP4, FAM46C
CTIP_DN.V1_DN	0.485576923076923	0.635541371526426	-0.218028043300734	-0.988380193979411	201	91	TRPC6, ZFY, MORN1, INSL3, EDEM1, ALX4, MGA, SLC3A1, ARL5A, CYBRD1, FOXRED2, KCNH7, KPNA1, SERPINB9, KCNC1, OXNAD1, FAM169A, IQCG, HIP1, RASGRF1, CD53, FAM46C
CTIP_DN.V1_UP	0.343980343980344	0.52208480565371	-0.229876479347215	-1.04061514780108	139	94	TSSK2, MTL5, TERT, KCNK2, LIN28A, PCDHA5, OPN1SW, SALL2
PKCA_DN.V1_DN	0.197635135135135	0.37730343980344	0.253305806004559	1.14797377522473	116	124	EAF2, ZC3H12A, ZDHHC1, SLIT3, RWDD3, GJB3, ADM, CD44, CKAP4, NFIL3, ST6GALNAC1, NR2C2, CD19, TTC36, WDR5, CFH, ZSCAN2, KCNIP2, HS3ST3A1, SHF, ECE2, CENPT, CHST1, SLC46A2, ITGB7, ABI3BP, PROCR, RHOJ, SEMA6C, BATF3, TMPRSS5, TXNRD2, GABBR1, PARK2
PKCA_DN.V1_UP	0.0254237288135593	0.129867155290884	0.311013065070921	1.41533063385467	14	128	DLX1, PACSIN1, ZFPM1, PDK4, G6PC, NXNL2, PLEKHF1, ACHE, KLF15, SPNS2, PPP6R2, GSTA4, CYP2J2, CASP6, SEC14L2, CYP2B6, MGMT, TUBB2B, SP6, CDR2, GSTM1, LIX1, KIRREL, ALOX12P2, SLC2A5, ADORA2B, FBLN1, LTB4R, DHRS1, HLA-E
MTOR_UP.N4.V1_DN	0.0763546798029557	0.242704918032787	-0.255518627010158	-1.25437408839476	30	151	GALNT6, HHAT, TM7SF3, SPRY1, SENP7, ERAP1, GALNT7, ATP6V1G2, TRIM23, SOS2, MARCH8, FRAT1, ZBTB20, CHIC2, RAD51B, POLH, DMXL1, ANXA5, SPATS2, REL, ACTR8, HES1, BTG2, RCOR3, HBP1, HHLA3, BCOR, ATF7IP, ARID5B, CCNG2
MTOR_UP.N4.V1_UP	0.115321252059308	0.294536711340665	0.251952295239935	1.19893823361691	69	176	GOT1, SLC6A6, EAF2, KLHL7, VEGFA, PAK1IP1, ADM, CEBPG, CDK16, NFIL3, DDN, ABHD6, CCBL1, TUBB2A, COQ2, NME7, TBRG4, RRP9, CCDC86, IL21R, GPRC5C, CHAC1, NQO2, OBFC1, CDRT1, ATF3, TRIB3, DHCR7, EBNA1BP2, ARL4A, SDF2L1, USH1C, PTS, ARG2, SLC39A4, SLCO4A1, ADARB1, YRDC
PTEN_DN.V2_DN	0.587030716723549	0.693430034129693	0.208931927404663	0.940320664432272	343	115	BAMBI, TACC2, BARX2, RGS2, TBX3, DLX2, ZNF574, CORO2B, ST6GALNAC2, FANCA, GPRC5C, MAFK, OGDHL, FOXH1, GTF3C5, HNF1A, FCAR, ZNF446, TGFBI, IZUMO4, DDX3Y, SGK1, COPZ2, DYRK4, BATF3, TUBBP5, CCDC88C, HOXC5, MAPK3, PRMT7, SMAD7
PTEN_DN.V2_UP	0.0283018867924528	0.131641063344039	-0.307629387129978	-1.44082939541581	11	113	ZNF549, KCNJ3, HSPA4L, LSP1, ZMAT3, LIG4, NAALAD2, PC, PLAU, ARHGEF5, KLHL28, AKR1B10, KRT75, VPS13C, PQLC3, RND1, EMP1, CHRM4, CASP4, ALDH1A3, CA5B, PRKY, LIPG, KRT32, SLC2A4, LCN2, CLIP4, DNAJB5, UTRN, CEP41, NID2, SATB1, ULK4, NOL4, KRT15, EHF, P2RY2
DCA_UP.V1_DN	0.969230769230769	0.979596873714521	0.158335178466984	0.73335681060706	566	146	ZNF652, PKP1, GMPR, SLC6A6, STEAP1B, SP140L, C1orf109, TAF1C, RBM14, IL10RA, ZNF286A, SLC16A10, ARHGAP15, GSDMD, PLK3, ANKRD2, TXLNA, LRP5L, RASL10A, PLA2G4C, RNPEPL1, POR, TCIRG1, MAP3K14, SHOX2, PIN1, CDON, ATP10D, PES1, PRRX2, MCTP1, TRPM6, JOSD1, MSH5, IP6K2, CDK10, LRRC14, TBX6, MYL10, ENO3, ZKSCAN4, SIRPB1, CA5A, MAGEH1, PHKG2, ZNF821, GRAMD4, GPT, PDE6A, SNX24, PKD1, GPR137B, TMEM115, NUP62, ZNF32, C10orf12, STAG3
DCA_UP.V1_UP	0.967905405405405	0.979596873714521	0.159102117199654	0.731649048102362	572	137	MIR600HG, LIMD1, ATP1B2, PAK1IP1, C22orf31, AURKB, CYP3A43, ANKRD53, GIPR, KIAA0513, GDPD3, NPC1L1, ZNF639, RNF125, BCAS4, MDK, HTN1, FRMPD1, OXCT2, COPZ2, CLN6, ZSWIM1, HOXC5, LPAR3, KREMEN2, SLC22A14, CD82, CAPN11, CORT, HHLA1, FGF22, CLCN2, SARDH
ESC_J1_UP_EARLY.V1_DN	0.0299500831946755	0.131641063344039	0.287093430139145	1.34379074645552	17	157	CEBPD, MRAS, SPRY4, DAPP1, ZFP36L1, ZNF35, FGF18, GSG2, MYC, RELB, CCDC59, PQLC2, TGM3, ERF, MED6, IGFBP3, CIRBP, REM2, ETV4, KLF4, B3GALT6, RPS6KB2, CYR61, C19orf48, BMP1, PACRGL, RAB33A, CNN1, TRIB3, LLPH, FOXD3, TREX1, SERPINE1, RPP25, FETUB, PHB, PTGIS, SLC16A2, VWA5A, AMH, MDN1, LAMC2, FAM118B, EGR1, C16orf74, FKBPL, VAX2, KLF1, MYL9, PPCS, INHBB, REEP6, BAG5, TAGLN
ESC_J1_UP_EARLY.V1_UP	0.899328859060403	0.951197473888754	0.171115257542614	0.799145186010226	535	151	PDK4, P4HA2, ZIC2, RASL11B, ZBTB16, GADD45G, ADM, BMP7, TRAFD1, NME3, KANK3, NARF, FGF14, NAGS, NDRG1, ECE2, ADSSL1, METTL20, CXCL12, DPP7, FGFRL1
ESC_J1_UP_LATE.V1_DN	0.155737704918033	0.338326738270209	0.247599416491262	1.16325570864942	94	161	MRAS, SPRY4, ATPAF2, DAPP1, ZNF428, CRMP1, PHLDA2, FGF18, NGFR, MYC, DDC, JAM2, TGM3, MCF2, ANKRD10, CIRBP, ETV4, KLF4, RRP9, TUBB2B, VEGFC, EXOSC1, POLR3K, SMARCD3, TUBB3, RPP25, HCK, PHB, ITGB7, DDX3Y, PTGIS, TTPA, TBCE, AMH, MDN1, MED11, ENDOG, WDR83, PARK2, EGR1, CLTB, DDX27, PPCS, PTCH2, DNASE2, NNAT, CAMKK1, DDX49, NOTUM, GPATCH4, NTN1
ESC_J1_UP_LATE.V1_UP	0.540495867768595	0.663335837716003	0.205687564763487	0.965049521136279	326	160	ZFPM1, SNAI1, PHLDA1, P4HA2, HKDC1, CTSH, CYP26A1, IGF2, F3, FLVCR2, HLA-DRB1, SLC22A23, VAMP8, RNF128, SPP2, RAMP2, TCN2, GPRC5C, CYR61, CA4, TGFBR3, COL4A1, ATF3, APOC2
ESC_V6.5_UP_EARLY.V1_DN	0.70265780730897	0.790490033222591	0.192448396751856	0.900728118478718	422	152	MRAS, F2RL1, SDPR, TFCP2L1, S100A4, C3orf70, ZFP36L1, IGF2, GJB3, LBP, CD44, IGFBP3, TUBB6, FBLN2, KLF4, CMTM7, STARD8, CYR61, SMARCD3, COL4A1, TRIM54, TNC, MYO7B, SERPINE1, INHBA, ZADH2, SNTG1, S100A6, LAMC2, ANXA2, CDC42EP1, CD37, HTRA1, C16orf74, COL1A1, INHBB, VAC14, B2M, BAG5, TAGLN, MAPK13, NTN1, CCDC34, TNFRSF12A, NUPR1, SLC5A5, B4GALT7
ESC_V6.5_UP_EARLY.V1_UP	0.402707275803723	0.559644670050761	0.222992941233472	1.03348329323423	237	145	MBD4, ARHGAP27, LIMD2, GPR153, POU3F1, GADD45G, TNFRSF1B, SMPD2, EGLN3, SCAP, NME3, TMEM158, ARHGEF3, LEF1, NARF, HDAC11, AGER, TNRC6B, SLC5A11, ZNF286A, CA4, PCP4, ARID3B, TCEAL1, GDPD3, CCDC114, METTL20, CCNK, ARHGEF16, ANKRD2, CYP27A1, TTPA, WNT3A
ESC_V6.5_UP_LATE.V1_DN	0.00334448160535117	0.0357751277683135	0.345317615308878	1.61506902897923	1	158	GADD45A, GGCT, MRAS, DYRK3, SPRY4, S100A4, DAPP1, ZNF428, CRMP1, TEX19, CD38, GJB3, MYC, LGALS3, JAM2, PTCD1, TAF1C, WDR46, ETV4, FBLN2, KLF4, CBR3, RRP9, N6AMT2, EXOSC1, CHAC1, C19orf48, PLEKHA4, TRIB3, TUBB3, SMPDL3B, FOXD3, SERPINE1, PLK3, RPP25, PRADC1, PHB, ITGB7, INHBA, BDH1, S100A6, MDN1, SGK1, AVPI1, CBY1, HADHB, TEX14, CLTB, C16orf74, ACOT8, ESRRB, INHBB, VAC14, BSCL2
ESC_V6.5_UP_LATE.V1_UP	0.111480865224626	0.293114143920596	0.256652238282906	1.20130545200742	66	157	CTDSPL, LIMD2, ZFPM1, KIAA0930, P4HA2, FAM107B, CTSH, CYP26A1, SLIT3, SMPD2, EGLN3, SLC22A23, GRIK5, VAMP8, HBG2, NARF, RNF128, SPP2, RAMP2, TCN2, KDELR3, GPRC5C, GSC, NDRG1, IER5, CA4, RIPK4, ARID3B, COL4A1, ARF5, APOC2
ALK_DN.V1_DN	0.178997613365155	0.370979316167159	-0.252165816320242	-1.14927739114487	74	97	PTPRF, SEMA3E, SERPINF2, UTY, CHRM4, GPX2, VAV2, PYY, THSD4, GCKR, CEP41, ESRP1, COL9A3, GRB7, FOXA1
ALK_DN.V1_UP	0.0101694915254237	0.0647260273972603	0.34123703996654	1.49979935979395	5	101	PRDM1, MRAS, STEAP4, FJX1, TTLL2, VEGFA, NOD2, FLVCR2, CEBPG, HMGB3P1, CHI3L1, GDF5, GALK1, FABP2, VEGFC, BDKRB2, VSTM4, CHAC1, ARHGAP4, SLC1A3, BEGAIN, TRIB3, THAP3, VNN2, CCNK, ZNF639, PIK3CG
BMI1_DN_MEL18_DN.V1_DN	0.20952380952381	0.388235294117647	-0.238424781007014	-1.11059682310347	87	111	MSRB2, IL1R1, CXCL14, ARSD, METTL7A, SPAG16, DYNLT3, SEMA3E, LEPR, TRIM2, NSF, TMEM176B, PPARGC1A, TTC33, HIST2H2BE, WFDC2, ETFB, PIGN, EHHADH, CDH10, ESRP1, COL9A3, HOXC13, VAV3
BMI1_DN_MEL18_DN.V1_UP	0.0153061224489796	0.0850840336134454	0.325012574345082	1.46713168642359	8	116	GADD45A, JAG1, FJX1, ZC3H12A, ADRB2, VEGFA, SLC19A1, ABCA1, F3, ADM, NAV2, CSPG4, TIMP3, PLAUR, LHFPL2, OGFRL1, GDF5, TMEM51, FADS3, PIEZO1, VEGFC, STX1A, ATF3, TRIB3, ARL4A, ARL4C, ABLIM3, CHST3, ZNF639, PIK3CG
BMI1_DN.V1_DN	0.0642857142857143	0.220909090909091	-0.270145161242865	-1.26641007409501	26	114	MSRB2, PLS1, IL1R1, TRPS1, METTL7A, DYNLT3, HOXB13, SEMA3E, TRIM2, TMEM176B, PPARGC1A, TTC33, PADI2, HIST2H2BE, WFDC2, ETFB, LANCL1, TFF2, EHHADH, DNAJC12, ESRP1, COL9A3, MSX2, COL4A3BP, TFAP2A, PIK3R3, VAV3
BMI1_DN.V1_UP	0.0549828178694158	0.196070803345653	0.296509104354234	1.33313087959178	31	118	MMP15, JAG1, FJX1, ADRB2, SLC5A6, SLC19A1, ABCA1, F3, TIE1, MFAP5, CSPG4, TIMP3, LHFPL2, SLC29A1, GDF5, TMEM51, FADS3, FGFR1, PIEZO1, VEGFC, BDKRB2, STX1A, CHST3, FAM57A, SLCO4A1, FKRP, INHBA, CTNS
MEL18_DN.V1_DN	0.139479905437352	0.322274983811785	-0.249770706190859	-1.1795349452524	58	117	SH3BGRL, SEPP1, GPD1L, OAS1, CUX2, PDLIM5, EYA4, EPHA3, IL1R1, CXCL14, ATXN3, HOXB13, SEMA3E, TRIM2, PLCB1, TMEM176B, NTS, IFIT1, ZCCHC24, PPARGC1A, WFDC2, ALDH6A1, VPS8, PTER, CDH10, ESRP1, FRMD4B, COL9A3, TFAP2A, VAV3
MEL18_DN.V1_UP	0.0187713310580205	0.101365187713311	0.316141023677516	1.42282676052174	10	115	MMP15, JAG1, FJX1, ZC3H12A, VEGFA, SLC19A1, F3, TIE1, ADM, CSPG4, PLAUR, LHFPL2, SLC29A1, GDF5, TMEM51, FADS3, PIEZO1, VEGFC, BDKRB2, HS3ST3A1, STX1A, TGFBR3, ARL4C, ABLIM3, CHST3, SLCO4A1, ENTPD6, INHBA
PTEN_DN.V1_DN	0.537170263788969	0.663335837716003	-0.203980105426338	-0.971310737418555	223	126	CAND2, B4GALNT1, RLN2, CA6, TPPP3, XK, PRKX, SETD1A, CAMK1D, PYCARD, NOL10, SH3BGRL, MLANA, FMNL1, C16orf45, EMP3, HLA-DPA1, ULBP1, PTENP1, KLHL28, VIM, INPP4B, TWIST1, SV2C, RFTN1, ITIH3, HMGCS1, C1QTNF1, FARP2, GALNT14, SLC14A1, ARL17A, PAH, CDH10, PROX1, MSX2, ZNF132
PTEN_DN.V1_UP	0.129194630872483	0.313048528652556	0.261330591981925	1.19798541477593	76	131	JAG1, FAM49A, CYP26A1, DCC, GADD45G, RGS2, BMP7, B3GAT1, P2RX6, MEFV, KANK3, GEMIN7, TUBB2B, UCHL1, LRCH1, SRA1, GAL3ST1, CCDC102B, TCF7L1, TGFBR3, MAN1A1, AQP1, KLK8, PFKFB4, SPOCK1, GJC2, BDNF, CAMTA1, HTN1, DMRT1
NOTCH_DN.V1_DN	0.00170648464163823	0.0325581395348837	0.371855047712736	1.68719344799329	0	127	SPRY4, ZC3H12A, C9orf3, CRMP1, KCNN1, ZBTB16, TMEM92, ABCA1, TBX3, LHX6, KLF15, ATP8B3, TMPRSS6, FMNL2, BAIAP2, PPIEL, LGALS4, IL11, SP140, TUBB2B, RAMP2, GGTLC1, DNAJC3, FAIM, PHKG1, CA4, MYCN, CR2, PBOV1, MAN1A1, CRH, ITGA7, SUSD4, CYP7B1, ITGA9, VNN2, MYO7B, SERPINE1, CHST1, GPR68, CCNK, RPL39L
