category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0006584	1	0.914246648900893	0	19	catecholamine metabolic process	BP	1	1
GO:0006586	1	0.965148151604988	0	8	indolalkylamine metabolic process	BP	1	1
GO:0006590	1	0.95403542774192	0	10	thyroid hormone generation	BP	1	1
GO:0006591	1	0.980327650849884	0	4	ornithine metabolic process	BP	1	1
GO:0006592	1	0.994448624655391	0	1	ornithine biosynthetic process	BP	1	1
GO:0006595	1	0.94605760828954	0	14	polyamine metabolic process	BP	1	1
GO:0006596	1	0.956994294933209	0	11	polyamine biosynthetic process	BP	1	1
GO:0006597	1	0.99078789184193	0	2	spermine biosynthetic process	BP	1	1
GO:0006598	1	0.981808823072128	0	5	polyamine catabolic process	BP	1	1
GO:0006600	1	0.957444134322738	0	10	creatine metabolic process	BP	1	1
GO:0006601	1	0.991646391610608	0	2	creatine biosynthetic process	BP	1	1
GO:0006607	1	0.909642912584167	0	20	NLS-bearing protein import into nucleus	BP	1	1
GO:0006608	1	0.997124342773927	0	1	snRNP protein import into nucleus	BP	1	1
GO:0006610	1	0.960635935266337	0	8	ribosomal protein import into nucleus	BP	1	1
GO:0006611	1	0.774646328420904	0	54	protein export from nucleus	BP	1	1
GO:0006612	1	0.509667696304798	0	170	protein targeting to membrane	BP	1	1
GO:0006613	1	0.729953204429613	0	98	cotranslational protein targeting to membrane	BP	1	1
GO:0006614	1	0.756494422718042	0	91	SRP-dependent cotranslational protein targeting to membrane	BP	1	1
GO:0006616	1	0.988659620150483	0	3	SRP-dependent cotranslational protein targeting to membrane, translocation	BP	1	1
GO:0006617	1	0.995216136228824	0	1	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition	BP	1	1
GO:0006620	1	0.975334252353327	0	5	posttranslational protein targeting to membrane	BP	1	1
GO:0006621	1	0.963478825156674	0	8	protein retention in ER lumen	BP	1	1
GO:0006622	1	0.9299987784943	0	14	protein targeting to lysosome	BP	1	1
GO:0006623	1	0.862055893945298	0	30	protein targeting to vacuole	BP	1	1
GO:0006624	1	0.992920900267059	0	2	vacuolar protein processing	BP	1	1
GO:0006625	1	0.926195428741449	0	16	protein targeting to peroxisome	BP	1	1
GO:0006627	1	0.97924077581469	0	6	protein processing involved in protein targeting to mitochondrion	BP	1	1
GO:0006635	1	0.743404338220404	0	64	fatty acid beta-oxidation	BP	1	1
GO:0006636	1	0.834861083521495	0	40	unsaturated fatty acid biosynthetic process	BP	1	1
GO:0006637	1	0.699536609019809	0	77	acyl-CoA metabolic process	BP	1	1
GO:0006638	1	0.724373389704653	0	66	neutral lipid metabolic process	BP	1	1
GO:0006639	1	0.724373389704653	0	66	acylglycerol metabolic process	BP	1	1
GO:0006641	1	0.766864589967234	0	55	triglyceride metabolic process	BP	1	1
GO:0006642	1	0.984255389876541	0	3	triglyceride mobilization	BP	1	1
GO:0006644	1	0.256564096808158	0	280	phospholipid metabolic process	BP	1	1
GO:0006646	1	0.944974145583084	0	12	phosphatidylethanolamine biosynthetic process	BP	1	1
GO:0006649	1	0.99524288114443	0	1	phospholipid transfer to membrane	BP	1	1
GO:0006650	1	0.379340629959305	0	200	glycerophospholipid metabolic process	BP	1	1
GO:0006651	1	0.994328863625744	0	1	diacylglycerol biosynthetic process	BP	1	1
GO:0006654	1	0.897654762879023	0	22	phosphatidic acid biosynthetic process	BP	1	1
GO:0006655	1	0.956812172184537	0	10	phosphatidylglycerol biosynthetic process	BP	1	1
GO:0006656	1	0.913357966956246	0	19	phosphatidylcholine biosynthetic process	BP	1	1
GO:0006657	1	0.967825767203771	0	7	CDP-choline pathway	BP	1	1
GO:0006658	1	0.925420670906045	0	16	phosphatidylserine metabolic process	BP	1	1
GO:0006659	1	0.980723119593217	0	4	phosphatidylserine biosynthetic process	BP	1	1
GO:0006660	1	0.995843210389656	0	1	phosphatidylserine catabolic process	BP	1	1
GO:0006661	1	0.630125531976316	0	95	phosphatidylinositol biosynthetic process	BP	1	1
GO:0006662	1	0.972850237104741	0	7	glycerol ether metabolic process	BP	1	1
GO:0006663	1	0.984908247915269	0	3	platelet activating factor biosynthetic process	BP	1	1
GO:0006666	1	0.994432501124458	0	1	3-keto-sphinganine metabolic process	BP	1	1
GO:0006667	1	0.985988023324152	0	3	sphinganine metabolic process	BP	1	1
GO:0006668	1	0.989240460770082	0	2	sphinganine-1-phosphate metabolic process	BP	1	1
GO:0006669	1	0.994713147053794	0	1	sphinganine-1-phosphate biosynthetic process	BP	1	1
GO:0006670	1	0.95664999384816	0	9	sphingosine metabolic process	BP	1	1
GO:0006671	1	0.994330653308608	0	1	phytosphingosine metabolic process	BP	1	1
GO:0006677	1	0.945730725953011	0	11	glycosylceramide metabolic process	BP	1	1
GO:0006678	1	0.964846728077093	0	7	glucosylceramide metabolic process	BP	1	1
GO:0006679	1	0.98992350385665	0	2	glucosylceramide biosynthetic process	BP	1	1
GO:0006680	1	0.98449078038097	0	3	glucosylceramide catabolic process	BP	1	1
GO:0006681	1	0.979259368857179	0	4	galactosylceramide metabolic process	BP	1	1
GO:0006682	1	0.994702163966525	0	1	galactosylceramide biosynthetic process	BP	1	1
GO:0006683	1	0.994391773736627	0	1	galactosylceramide catabolic process	BP	1	1
GO:0006684	1	0.94381409037492	0	12	sphingomyelin metabolic process	BP	1	1
GO:0006685	1	0.974620755755842	0	5	sphingomyelin catabolic process	BP	1	1
GO:0006686	1	0.975032712060941	0	5	sphingomyelin biosynthetic process	BP	1	1
GO:0006689	1	0.979666617951562	0	4	ganglioside catabolic process	BP	1	1
GO:0006692	1	0.908778299132809	0	21	prostanoid metabolic process	BP	1	1
GO:0006693	1	0.908778299132809	0	21	prostaglandin metabolic process	BP	1	1
GO:0006695	1	0.8291093041349	0	42	cholesterol biosynthetic process	BP	1	1
GO:0006696	1	0.990936192157555	0	2	ergosterol biosynthetic process	BP	1	1
GO:0006699	1	0.928415985329561	0	16	bile acid biosynthetic process	BP	1	1
GO:0006700	1	0.950510538311551	0	11	C21-steroid hormone biosynthetic process	BP	1	1
GO:0006701	1	0.980971603476794	0	4	progesterone biosynthetic process	BP	1	1
GO:0006702	1	0.973167817161769	0	6	androgen biosynthetic process	BP	1	1
GO:0006703	1	0.980235223785713	0	5	estrogen biosynthetic process	BP	1	1
GO:0006705	1	0.9862560301014	0	3	mineralocorticoid biosynthetic process	BP	1	1
GO:0006706	1	0.943608883889612	0	12	steroid catabolic process	BP	1	1
GO:0006707	1	0.962582188880864	0	8	cholesterol catabolic process	BP	1	1
GO:0006710	1	0.996165082974938	0	1	androgen catabolic process	BP	1	1
GO:0006713	1	0.996275579408425	0	1	glucocorticoid catabolic process	BP	1	1
GO:0006720	1	0.733204185738851	0	67	isoprenoid metabolic process	BP	1	1
GO:0006721	1	0.801974957719553	0	46	terpenoid metabolic process	BP	1	1
GO:0006722	1	0.995140538640564	0	1	triterpenoid metabolic process	BP	1	1
GO:0006726	1	0.991244390610096	0	2	eye pigment biosynthetic process	BP	1	1
GO:0006729	1	0.970209257072619	0	7	tetrahydrobiopterin biosynthetic process	BP	1	1
GO:0006730	1	0.901642369740112	0	23	one-carbon metabolic process	BP	1	1
GO:0006732	1	0.315934518802406	0	252	coenzyme metabolic process	BP	1	1
GO:0006733	1	0.59736936064373	0	115	oxidoreduction coenzyme metabolic process	BP	1	1
GO:0006734	1	0.874453584081566	0	30	NADH metabolic process	BP	1	1
GO:0006735	1	0.907996133225806	0	21	NADH regeneration	BP	1	1
GO:0006738	1	0.995793007814821	0	1	nicotinamide riboside catabolic process	BP	1	1
GO:0006739	1	0.881504269019041	0	28	NADP metabolic process	BP	1	1
GO:0006740	1	0.986502418936015	0	3	NADPH regeneration	BP	1	1
GO:0006741	1	0.989011581904112	0	2	NADP biosynthetic process	BP	1	1
GO:0006742	1	0.994443695376607	0	1	NADP catabolic process	BP	1	1
GO:0006743	1	0.947007396715132	0	13	ubiquinone metabolic process	BP	1	1
GO:0006744	1	0.952412178351991	0	12	ubiquinone biosynthetic process	BP	1	1
GO:0006747	1	0.995531977877325	0	1	FAD biosynthetic process	BP	1	1
GO:0006749	1	0.836067221466262	0	45	glutathione metabolic process	BP	1	1
GO:0006750	1	0.935287481117567	0	16	glutathione biosynthetic process	BP	1	1
GO:0006751	1	0.988620679511613	0	3	glutathione catabolic process	BP	1	1
GO:0006753	1	0.130935178418326	0	463	nucleoside phosphate metabolic process	BP	1	1
GO:0006754	1	0.856533300694194	0	38	ATP biosynthetic process	BP	1	1
GO:0006756	1	0.994972454701431	0	1	AMP phosphorylation	BP	1	1
GO:0006757	1	0.764381013558202	0	56	ATP generation from ADP	BP	1	1
GO:0006760	1	0.906517188625361	0	22	folic acid-containing compound metabolic process	BP	1	1
GO:0006766	1	0.682298284973887	0	83	vitamin metabolic process	BP	1	1
GO:0006767	1	0.737342758686771	0	67	water-soluble vitamin metabolic process	BP	1	1
GO:0006768	1	0.958046966566503	0	10	biotin metabolic process	BP	1	1
GO:0006769	1	0.975481456601627	0	6	nicotinamide metabolic process	BP	1	1
GO:0006771	1	0.980070053964103	0	4	riboflavin metabolic process	BP	1	1
GO:0006772	1	0.990384133701198	0	2	thiamine metabolic process	BP	1	1
GO:0006775	1	0.931017152716858	0	15	fat-soluble vitamin metabolic process	BP	1	1
GO:0006776	1	0.994457972805534	0	1	vitamin A metabolic process	BP	1	1
GO:0006777	1	0.970509678580245	0	6	Mo-molybdopterin cofactor biosynthetic process	BP	1	1
GO:0006778	1	0.873004263169245	0	31	porphyrin-containing compound metabolic process	BP	1	1
GO:0006779	1	0.905881504903835	0	22	porphyrin-containing compound biosynthetic process	BP	1	1
GO:0006780	1	0.992004531403558	0	2	uroporphyrinogen III biosynthetic process	BP	1	1
GO:0006781	1	0.99542074693489	0	1	succinyl-CoA pathway	BP	1	1
GO:0006782	1	0.969589824859517	0	7	protoporphyrinogen IX biosynthetic process	BP	1	1
GO:0006783	1	0.918319517132047	0	19	heme biosynthetic process	BP	1	1
GO:0006784	1	0.98982766762968	0	2	heme a biosynthetic process	BP	1	1
GO:0006787	1	0.985477560546244	0	4	porphyrin-containing compound catabolic process	BP	1	1
GO:0006788	1	0.99172191948952	0	2	heme oxidation	BP	1	1
GO:0006797	1	0.994809594690241	0	1	polyphosphate metabolic process	BP	1	1
GO:0006801	1	0.858121159715245	0	34	superoxide metabolic process	BP	1	1
GO:0006805	1	0.810435094695625	0	49	xenobiotic metabolic process	BP	1	1
GO:0006808	1	0.997072064228672	0	1	regulation of nitrogen utilization	BP	1	1
GO:0006809	1	0.835581658629639	0	36	nitric oxide biosynthetic process	BP	1	1
GO:0006817	1	0.939776337374419	0	13	phosphate ion transport	BP	1	1
GO:0006820	1	0.281477833912268	0	257	anion transport	BP	1	1
GO:0006821	1	0.791595565258979	0	47	chloride transport	BP	1	1
GO:0006824	1	0.98932252228625	0	2	cobalt ion transport	BP	1	1
GO:0006825	1	0.930846850345366	0	16	copper ion transport	BP	1	1
GO:0006828	1	0.962937670208224	0	7	manganese ion transport	BP	1	1
GO:0006829	1	0.917473335109806	0	17	zinc II ion transport	BP	1	1
GO:0006833	1	0.979987172952321	0	5	water transport	BP	1	1
GO:0006835	1	0.791230832480695	0	46	dicarboxylic acid transport	BP	1	1
GO:0006836	1	0.604609976347139	0	102	neurotransmitter transport	BP	1	1
GO:0006837	1	0.974275323300261	0	5	serotonin transport	BP	1	1
GO:0006842	1	0.981533501763069	0	4	tricarboxylic acid transport	BP	1	1
GO:0006844	1	0.990831285596139	0	2	acyl carnitine transport	BP	1	1
GO:0006848	1	0.993759875666885	0	2	pyruvate transport	BP	1	1
GO:0006850	1	0.993759875666885	0	2	mitochondrial pyruvate transport	BP	1	1
GO:0006851	1	0.959630510808666	0	10	mitochondrial calcium ion transport	BP	1	1
GO:0006853	1	0.957796257465731	0	8	carnitine shuttle	BP	1	1
GO:0006855	1	0.968530841819027	0	7	drug transmembrane transport	BP	1	1
GO:0006857	1	0.971840911031838	0	6	oligopeptide transport	BP	1	1
GO:0006858	1	0.995385535040129	0	1	extracellular transport	BP	1	1
GO:0006860	1	0.995385535040129	0	1	extracellular amino acid transport	BP	1	1
GO:0006862	1	0.942612747806071	0	13	nucleotide transport	BP	1	1
GO:0006863	1	0.984495853388094	0	4	purine nucleobase transport	BP	1	1
GO:0006864	1	0.990540149588354	0	2	pyrimidine nucleotide transport	BP	1	1
GO:0006865	1	0.772987573327622	0	52	amino acid transport	BP	1	1
GO:0006867	1	0.986819025725321	0	3	asparagine transport	BP	1	1
GO:0006868	1	0.976695837606682	0	5	glutamine transport	BP	1	1
GO:0006874	1	0.419644287723707	0	177	cellular calcium ion homeostasis	BP	1	1
GO:0006876	1	0.994366796814395	0	1	cellular cadmium ion homeostasis	BP	1	1
GO:0006878	1	0.948380045950434	0	12	cellular copper ion homeostasis	BP	1	1
GO:0006880	1	0.989419742771553	0	3	intracellular sequestering of iron ion	BP	1	1
GO:0006882	1	0.922092752136169	0	17	cellular zinc ion homeostasis	BP	1	1
GO:0006884	1	0.918254994774033	0	17	cell volume homeostasis	BP	1	1
GO:0006885	1	0.723779326487344	0	65	regulation of pH	BP	1	1
GO:0006887	1	0.272186116809403	0	267	exocytosis	BP	1	1
GO:0006890	1	0.691266744973091	0	76	retrograde vesicle-mediated transport, Golgi to ER	BP	1	1
GO:0006892	1	0.742792287456908	0	59	post-Golgi vesicle-mediated transport	BP	1	1
GO:0006893	1	0.930334016756847	0	14	Golgi to plasma membrane transport	BP	1	1
GO:0006895	1	0.908133731383997	0	19	Golgi to endosome transport	BP	1	1
GO:0006896	1	0.867080140035466	0	28	Golgi to vacuole transport	BP	1	1
GO:0006900	1	0.632894108464813	0	97	membrane budding	BP	1	1
GO:0006901	1	0.765501529017636	0	57	vesicle coating	BP	1	1
GO:0006903	1	0.716718669478524	0	70	vesicle targeting	BP	1	1
GO:0006904	1	0.85866479499677	0	31	vesicle docking involved in exocytosis	BP	1	1
GO:0006906	1	0.587290629992305	0	110	vesicle fusion	BP	1	1
GO:0006909	1	0.481885454652108	0	148	phagocytosis	BP	1	1
GO:0006910	1	0.957312503995363	0	9	phagocytosis, recognition	BP	1	1
GO:0006911	1	0.909170613344668	0	19	phagocytosis, engulfment	BP	1	1
GO:0006919	1	0.743921897080107	0	66	activation of cysteine-type endopeptidase activity involved in apoptotic process	BP	1	1
GO:0006921	1	0.82924077448848	0	39	cellular component disassembly involved in execution phase of apoptosis	BP	1	1
GO:0006924	1	0.95720455283051	0	9	activation-induced cell death of T cells	BP	1	1
GO:0006925	1	0.950300541063736	0	11	inflammatory cell apoptotic process	BP	1	1
GO:0006929	1	0.897676220560723	0	21	substrate-dependent cell migration	BP	1	1
GO:0006930	1	0.958009075090008	0	8	substrate-dependent cell migration, cell extension	BP	1	1
GO:0006931	1	0.985463601852674	0	3	substrate-dependent cell migration, cell attachment to substrate	BP	1	1
GO:0006933	1	0.990871455749321	0	2	negative regulation of cell adhesion involved in substrate-bound cell migration	BP	1	1
GO:0006939	1	0.79931568351415	0	45	smooth muscle contraction	BP	1	1
GO:0006940	1	0.886118306800506	0	25	regulation of smooth muscle contraction	BP	1	1
GO:0006949	1	0.876062095524805	0	27	syncytium formation	BP	1	1
GO:0006953	1	0.935344521274256	0	14	acute-phase response	BP	1	1
GO:0006956	1	0.914488330508658	0	20	complement activation	BP	1	1
GO:0006957	1	0.982302084276508	0	4	complement activation, alternative pathway	BP	1	1
GO:0006958	1	0.939072980450129	0	14	complement activation, classical pathway	BP	1	1
GO:0006959	1	0.778131567123543	0	58	humoral immune response	BP	1	1
GO:0006968	1	0.910371887686842	0	20	cellular defense response	BP	1	1
GO:0006970	1	0.784934382269074	0	48	response to osmotic stress	BP	1	1
GO:0006971	1	0.960203746778884	0	8	hypotonic response	BP	1	1
GO:0006972	1	0.941572372314223	0	12	hyperosmotic response	BP	1	1
GO:0006975	1	0.963613095956866	0	8	DNA damage induced protein phosphorylation	BP	1	1
GO:0006978	1	0.936486193150838	0	13	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	BP	1	1
GO:0006982	1	0.99412578011151	0	2	response to lipid hydroperoxide	BP	1	1
GO:0006983	1	0.947285289429278	0	11	ER overload response	BP	1	1
GO:0006987	1	0.961629226622997	0	8	activation of signaling protein activity involved in unfolded protein response	BP	1	1
GO:0006991	1	0.958246461245123	0	9	response to sterol depletion	BP	1	1
GO:0006995	1	0.96162185331419	0	9	cellular response to nitrogen starvation	BP	1	1
GO:0006997	1	0.545896574504994	0	124	nucleus organization	BP	1	1
GO:0006998	1	0.691421934964631	0	77	nuclear envelope organization	BP	1	1
GO:0006999	1	0.926812826075839	0	15	nuclear pore organization	BP	1	1
GO:0007000	1	0.976771115683877	0	5	nucleolus organization	BP	1	1
GO:0007004	1	0.778408778080571	0	52	telomere maintenance via telomerase	BP	1	1
GO:0007007	1	0.928199773102159	0	18	inner mitochondrial membrane organization	BP	1	1
GO:0007008	1	0.972400923453025	0	7	outer mitochondrial membrane organization	BP	1	1
GO:0007014	1	0.994392832408772	0	1	actin ubiquitination	BP	1	1
GO:0007016	1	0.955761319141179	0	9	cytoskeletal anchoring at plasma membrane	BP	1	1
GO:0007020	1	0.906282549721132	0	19	microtubule nucleation	BP	1	1
GO:0007021	1	0.972418727512324	0	7	tubulin complex assembly	BP	1	1
GO:0007023	1	0.983043293563867	0	4	post-chaperonin tubulin folding pathway	BP	1	1
GO:0007026	1	0.933818948490434	0	14	negative regulation of microtubule depolymerization	BP	1	1
GO:0007028	1	0.958017210433427	0	8	cytoplasm organization	BP	1	1
GO:0007029	1	0.833305248487506	0	39	endoplasmic reticulum organization	BP	1	1
GO:0007031	1	0.859931722587814	0	32	peroxisome organization	BP	1	1
GO:0007032	1	0.738147162149946	0	63	endosome organization	BP	1	1
GO:0007033	1	0.399375863937504	0	190	vacuole organization	BP	1	1
GO:0007035	1	0.934885311068109	0	14	vacuolar acidification	BP	1	1
GO:0007037	1	0.994375441618039	0	1	vacuolar phosphate transport	BP	1	1
GO:0007039	1	0.97526844924764	0	5	protein catabolic process in the vacuole	BP	1	1
GO:0007040	1	0.800340376331107	0	46	lysosome organization	BP	1	1
GO:0007042	1	0.977220304706523	0	5	lysosomal lumen acidification	BP	1	1
GO:0007043	1	0.702775326732835	0	71	cell-cell junction assembly	BP	1	1
GO:0007044	1	0.698221268726108	0	69	cell-substrate junction assembly	BP	1	1
GO:0007045	1	0.745696674244019	0	57	cell-substrate adherens junction assembly	BP	1	1
GO:0007051	1	0.631538181806234	0	93	spindle organization	BP	1	1
GO:0007056	1	0.990518226755776	0	2	spindle assembly involved in female meiosis	BP	1	1
GO:0007057	1	0.990518226755776	0	2	spindle assembly involved in female meiosis I	BP	1	1
GO:0007059	1	0.255200561908867	0	281	chromosome segregation	BP	1	1
GO:0007060	1	0.997334358894396	0	1	male meiosis chromosome segregation	BP	1	1
GO:0007062	1	0.567827610005876	0	116	sister chromatid cohesion	BP	1	1
GO:0007063	1	0.92388679772561	0	16	regulation of sister chromatid cohesion	BP	1	1
GO:0007064	1	0.889520260697949	0	22	mitotic sister chromatid cohesion	BP	1	1
GO:0007066	1	0.997264627479132	0	1	female meiosis sister chromatid cohesion	BP	1	1
GO:0007067	1	0.145572594171952	0	393	mitotic nuclear division	BP	1	1
GO:0007068	1	0.988689328388045	0	2	negative regulation of transcription during mitosis	BP	1	1
GO:0007070	1	0.988689328388045	0	2	negative regulation of transcription from RNA polymerase II promoter during mitosis	BP	1	1
GO:0007072	1	0.995561682867899	0	1	positive regulation of transcription involved in exit from mitosis	BP	1	1
GO:0007076	1	0.928808914534974	0	14	mitotic chromosome condensation	BP	1	1
GO:0007077	1	0.817668039084671	0	42	mitotic nuclear envelope disassembly	BP	1	1
GO:0007079	1	0.978372060849684	0	4	mitotic chromosome movement towards spindle pole	BP	1	1
GO:0007080	1	0.836932112245763	0	37	mitotic metaphase plate congression	BP	1	1
GO:0007084	1	0.954398500293602	0	10	mitotic nuclear envelope reassembly	BP	1	1
GO:0007088	1	0.585156452699171	0	115	regulation of mitotic nuclear division	BP	1	1
GO:0007089	1	0.981788055164854	0	4	traversing start control point of mitotic cell cycle	BP	1	1
GO:0007091	1	0.817303258378205	0	45	metaphase/anaphase transition of mitotic cell cycle	BP	1	1
GO:0007094	1	0.886459704929879	0	27	mitotic spindle assembly checkpoint	BP	1	1
GO:0007095	1	0.92205136538754	0	16	mitotic G2 DNA damage checkpoint	BP	1	1
GO:0007096	1	0.949251551757269	0	12	regulation of exit from mitosis	BP	1	1
GO:0007097	1	0.955566793844007	0	9	nuclear migration	BP	1	1
GO:0007100	1	0.957020389728197	0	9	mitotic centrosome separation	BP	1	1
GO:0007113	1	0.991922967536528	0	2	endomitotic cell cycle	BP	1	1
GO:0007127	1	0.744354241708166	0	63	meiosis I	BP	1	1
GO:0007129	1	0.909233165707413	0	20	synapsis	BP	1	1
GO:0007130	1	0.952105470683364	0	10	synaptonemal complex assembly	BP	1	1
GO:0007131	1	0.84664930992199	0	35	reciprocal meiotic recombination	BP	1	1
GO:0007135	1	0.967505021028053	0	7	meiosis II	BP	1	1
GO:0007141	1	0.953980886895878	0	11	male meiosis I	BP	1	1
GO:0007143	1	0.902142087410507	0	21	female meiotic division	BP	1	1
GO:0007144	1	0.970239213013581	0	6	female meiosis I	BP	1	1
GO:0007147	1	0.994400160558937	0	1	female meiosis II	BP	1	1
GO:0007156	1	0.624459938463461	0	91	homophilic cell adhesion via plasma membrane adhesion molecules	BP	1	1
GO:0007157	1	0.907160294701135	0	19	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	BP	1	1
GO:0007158	1	0.967270209200943	0	6	neuron cell-cell adhesion	BP	1	1
GO:0007161	1	0.983386163705832	0	3	calcium-independent cell-matrix adhesion	BP	1	1
GO:0007162	1	0.499047584759696	0	143	negative regulation of cell adhesion	BP	1	1
GO:0007163	1	0.496076450417878	0	136	establishment or maintenance of cell polarity	BP	1	1
GO:0007171	1	0.960539891074684	0	8	activation of transmembrane receptor protein tyrosine kinase activity	BP	1	1
GO:0007172	1	0.96374951962238	0	7	signal complex assembly	BP	1	1
GO:0007173	1	0.576406529086383	0	110	epidermal growth factor receptor signaling pathway	BP	1	1
GO:0007174	1	0.995517476438914	0	1	epidermal growth factor catabolic process	BP	1	1
GO:0007175	1	0.943813427223399	0	11	negative regulation of epidermal growth factor-activated receptor activity	BP	1	1
GO:0007176	1	0.889017889576498	0	23	regulation of epidermal growth factor-activated receptor activity	BP	1	1
GO:0007179	1	0.541431493503547	0	124	transforming growth factor beta receptor signaling pathway	BP	1	1
GO:0007181	1	0.984532968696616	0	3	transforming growth factor beta receptor complex assembly	BP	1	1
GO:0007182	1	0.974149545707241	0	5	common-partner SMAD protein phosphorylation	BP	1	1
GO:0007183	1	0.936124836734782	0	13	SMAD protein complex assembly	BP	1	1
GO:0007184	1	0.907717280845416	0	19	SMAD protein import into nucleus	BP	1	1
GO:0007185	1	0.977504370390081	0	4	transmembrane receptor protein tyrosine phosphatase signaling pathway	BP	1	1
GO:0007187	1	0.764485094146057	0	54	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	BP	1	1
GO:0007188	1	0.777872949033144	0	50	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	BP	1	1
GO:0007189	1	0.895993821838813	0	22	adenylate cyclase-activating G-protein coupled receptor signaling pathway	BP	1	1
GO:0007190	1	0.921341157852592	0	17	activation of adenylate cyclase activity	BP	1	1
GO:0007191	1	0.977571712373271	0	5	adenylate cyclase-activating dopamine receptor signaling pathway	BP	1	1
GO:0007193	1	0.849618590399886	0	32	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway	BP	1	1
GO:0007194	1	0.962532828595075	0	7	negative regulation of adenylate cyclase activity	BP	1	1
GO:0007195	1	0.989702214909125	0	2	adenylate cyclase-inhibiting dopamine receptor signaling pathway	BP	1	1
GO:0007196	1	0.9834151016888	0	3	adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway	BP	1	1
GO:0007197	1	0.991661196520646	0	2	adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway	BP	1	1
GO:0007200	1	0.876586965573314	0	28	phospholipase C-activating G-protein coupled receptor signaling pathway	BP	1	1
GO:0007202	1	0.956986248745171	0	9	activation of phospholipase C activity	BP	1	1
GO:0007204	1	0.599274134654612	0	105	positive regulation of cytosolic calcium ion concentration	BP	1	1
GO:0007205	1	0.920672848861782	0	17	protein kinase C-activating G-protein coupled receptor signaling pathway	BP	1	1
GO:0007206	1	0.994348912653149	0	1	phospholipase C-activating G-protein coupled glutamate receptor signaling pathway	BP	1	1
GO:0007207	1	0.991661196520646	0	2	phospholipase C-activating G-protein coupled acetylcholine receptor signaling pathway	BP	1	1
GO:0007210	1	0.995931962678525	0	1	serotonin receptor signaling pathway	BP	1	1
GO:0007212	1	0.901901441975415	0	21	dopamine receptor signaling pathway	BP	1	1
GO:0007213	1	0.952185595123559	0	11	G-protein coupled acetylcholine receptor signaling pathway	BP	1	1
GO:0007214	1	0.979487339662988	0	4	gamma-aminobutyric acid signaling pathway	BP	1	1
GO:0007215	1	0.833826035492804	0	35	glutamate receptor signaling pathway	BP	1	1
GO:0007216	1	0.969499043664314	0	6	G-protein coupled glutamate receptor signaling pathway	BP	1	1
GO:0007217	1	0.994747532190899	0	1	tachykinin receptor signaling pathway	BP	1	1
GO:0007218	1	0.90914537010521	0	22	neuropeptide signaling pathway	BP	1	1
GO:0007220	1	0.928597697159117	0	15	Notch receptor processing	BP	1	1
GO:0007221	1	0.963124014901935	0	7	positive regulation of transcription of Notch receptor target	BP	1	1
GO:0007223	1	0.852808842500466	0	31	Wnt signaling pathway, calcium modulating pathway	BP	1	1
GO:0007225	1	0.99245149999631	0	2	patched ligand maturation	BP	1	1
GO:0007227	1	0.984080575849492	0	3	signal transduction downstream of smoothened	BP	1	1
GO:0007228	1	0.989645864533994	0	2	positive regulation of hh target transcription factor activity	BP	1	1
GO:0007229	1	0.716288583057516	0	63	integrin-mediated signaling pathway	BP	1	1
GO:0007231	1	0.990299915567076	0	2	osmosensory signaling pathway	BP	1	1
GO:0007250	1	0.926134673207669	0	16	activation of NF-kappaB-inducing kinase activity	BP	1	1
GO:0007252	1	0.956420264066464	0	9	I-kappaB phosphorylation	BP	1	1
GO:0007256	1	0.972309631722722	0	5	activation of JNKK activity	BP	1	1
GO:0007258	1	0.980388947965197	0	4	JUN phosphorylation	BP	1	1
GO:0007259	1	0.680018907698255	0	79	JAK-STAT cascade	BP	1	1
GO:0007260	1	0.845431339301264	0	35	tyrosine phosphorylation of STAT protein	BP	1	1
GO:0007262	1	0.969800962948997	0	6	STAT protein import into nucleus	BP	1	1
GO:0007263	1	0.95824953800707	0	10	nitric oxide mediated signal transduction	BP	1	1
GO:0007269	1	0.663688546396167	0	83	neurotransmitter secretion	BP	1	1
GO:0007270	1	0.728126943325952	0	63	neuron-neuron synaptic transmission	BP	1	1
GO:0007271	1	0.947566356478227	0	12	synaptic transmission, cholinergic	BP	1	1
GO:0007272	1	0.69454831623166	0	72	ensheathment of neurons	BP	1	1
GO:0007274	1	0.945553402334127	0	11	neuromuscular synaptic transmission	BP	1	1
GO:0007288	1	0.968404869324647	0	7	sperm axoneme assembly	BP	1	1
GO:0007289	1	0.932234509766848	0	14	spermatid nucleus differentiation	BP	1	1
GO:0007290	1	0.994328863625744	0	1	spermatid nucleus elongation	BP	1	1
GO:0007292	1	0.732668061892795	0	64	female gamete generation	BP	1	1
GO:0007296	1	0.984218847430913	0	3	vitellogenesis	BP	1	1
GO:0007308	1	0.990056020721008	0	2	oocyte construction	BP	1	1
